barcode,desc,acost,adate,cat_type,locname,dept
0000383500001       ,ASAHI WALL FAN                                              ,2004.4,05/12/2012,FAN                                               ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-WAREHOUSE                               
0000399600001       ,APRON HANGER                                                ,2450  ,02/21/2003,HANGER                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0000412700001       ,SMALL TABLE                                                 ,2400  ,08/01/2006,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0000853400001       ,4 DRAWER LATERAL CABINET                                    ,17234.,04/20/2009,CABINET                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0000800700001       ,PUSH CART  40                                               ,10685.,11/10/2009,CART                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001074200001       ,RBMD 9C74 WAVEBREAK 18-QUART                                ,1017.9,07/01/2013,SPARE PARTS                                       ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001091800001       ,ISUZU NHR - DOUBLE CAB-WAP 290                              ,447846,11/01/1997,DOUBLE CAB                                        ,CENTRAL MOTORPOOL COMPLEX     ,CDC-MOTORPOOL                                     
0001091900001       ,ISUZU FORWARD-XHY 835                                       ,355000,02/01/1998,FORWARD                                           ,CENTRAL MOTORPOOL COMPLEX     ,CDC-MOTORPOOL                                     
0001092500001       ,ISUZU FORWARD PLT. AAT 4015                                 ,930000,05/31/2015,FORWARD                                           ,MFI-POULTRY LAYER             ,POULTRY-FIXED ASSET DEPARTMENT                    
0001092800001       ,CHAIN BLOCK                                                 ,7000  ,01/17/1997,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001092900002       ,MAKITA ANGLE GRINDER                                        ,3500  ,03/23/2001,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093000001       ,MAKITA BLOWER UB-1100                                       ,3440  ,04/30/2009,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093100001       ,PIPE WRENCH                                                 ,5312  ,04/30/1995,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093100002       ,PIPE WRENCH                                                 ,5312  ,04/30/1995,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093200001       ,PULLER                                                      ,4710  ,04/30/1995,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093300001       ,RAPID SWAB TESTER—ACCUPOINT--GLEENWOOD                      ,200000,03/31/2009,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093400001       ,"RESPIRATOR FULL FACE OFTI-FITS, MED.                        ",3794.6,08/31/2007,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093400002       ,"RESPIRATOR FULL FACE OFTI-FITS, MED.                        ",3794.6,08/31/2007,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093500001       ,VERNIER CALIPER                                             ,6100  ,03/20/2005,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093700001       ,HAMMER DRILL                                                ,9759.8,10/28/2014,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001093800001       ,MAKITA DISC GRINDER                                         ,5673  ,10/28/2014,TOOLS                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001094400001       ,"CLAMP METER @ 4, 050.00                                     ",4050  ,07/26/2004,CLAMP METER                                       ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001094600001       ,"PANEL FAN (INDUSTRIAL) @ 13,000                             ",13000 ,03/01/2005,PANEL FAN                                         ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001094700001       ,WATER TANK - NEW (L&M)                                      ,55104.,08/31/2005,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001094700002       ,WATER TANK - NEW (L&M)                                      ,57227.,10/31/2006,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001094800001       ,HEAT SHRINK PACKAGING MACHIN @ P 40                         ,40500 ,10/02/2006,SEALER                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-WAREHOUSE                               
0001094900001       ,"DRYER - WHIRLPOOL @ P 27,500.00                             ",27500 ,10/31/2006,DRYER                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PROD-LAUNDRY                            
0001095200001       ,STAINLESS HANDWASHING SINK                                  ,27735 ,12/20/2004,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095200002       ,STAINLESS HANDWASHING SINK                                  ,27735 ,12/20/2004,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095200003       ,STAINLESS HANDWASHING SINK                                  ,27735 ,12/20/2004,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095200004       ,STAINLESS HANDWASHING SINK                                  ,27735 ,12/20/2004,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095300001       ,VOGT ICE TUBE MAKER                                         ,113083,11/30/1995,TUBE MAKER                                        ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095400001       ,ELECTRIC MOTOR W/ 5.5HP                                     ,13976 ,01/15/1995,ELECTRIC MOTOR                                    ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095500001       ,GENERATING SET - A.C. GENERATOR & DIESEL                    ,567000,06/16/1995,GENERATOR                                         ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001095600001       ,AMONIA BOOSTER COMPRESSOR#1                                 ,425000,06/16/1995,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001095700001       ,AMONIA BOOSTER COMPRESSOR#2                                 ,357600,06/16/1995,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001095800001       ,AMONIA BOOSTER COMPRESSOR#3                                 ,357600,06/16/1995,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001095900001       ,BLAST FREEZER(ROOM & EVAPORATOR)                            ,618500,06/16/1995,FREEZER                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001096000001       ,COLD STORAGE#1                                              ,604000,06/16/1995,STORAGE                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001096100001       ,COLD STORAGE#2                                              ,718300,06/16/1995,STORAGE                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001096200001       ,ICE CRUSHERS / PRAWN HEAD CRASHER                           ,21400 ,06/16/1995,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001096300001       ,LIQUID PUMP                                                 ,70500 ,06/16/1995,PUMP                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001096400001       ,"REFRIGERATION SYSTEM(PIPELINES,CONTROLS,                    ",100800,06/16/1995,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001096500001       ,CONTACT FREEZER                                             ,145405,01/01/1997,FREEZER                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001096600001       ,REFRIGERANT TANK(RECEIVER)                                  ,70000 ,01/01/1997,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001096700001       ,ICE MAKER FLAKES                                            ,130000,06/01/1998,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001096800001       ,US FILTER - 1 UNIT AND 3 BAGS WATER SOFT                    ,70000 ,02/14/2000,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001097000001       ,COOLING TOWER - PARTIAL AMOUNT TAKEN UP                     ,165000,09/21/2000,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001097200001       ,GOULDS(USA)SUBMERSIBLE PUMP                                 ,59000 ,12/31/2008,PUMP                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001097300001       ,GENSET - MAJOR REPAIR ( FOR RECONDITIONI                    ,193697,01/29/2001,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001097400001       ,WELDING MACHINE-TELWIN UNITIG-160 HF/E I                    ,83626 ,03/21/2001,WELDING MACHINE                                   ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001097500001       ,STORAGE PANELS                                              ,86519.,04/30/2001,PANELS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001097600001       ,US FILTER - 1 UNIT AND 3 BAGS WATER SOFT                    ,69000 ,08/29/2001,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001097900001       ,"VACUUM MACHINE - HENKOVAL P 600,000.00                      ",600000,12/02/2006,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001098100001       ,METAL DETECTOR - ANRITSU                                    ,850000,06/30/2007,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001098200001       ,GRAM COMPRESSOR/ELECTRIC MOTOR REPAIR                       ,101829,03/31/2008,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001098400001       ,GRAM COMPRESSOR #3-CYLINDER LINER W/ CAP                    ,148450,08/30/2010,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001098500001       ,BAC. CONDENSER                                              ,202898,01/31/2012,CONDENSER                                         ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001098600001       ,ROYAL CORD # 10 CONDUCTOR                                   ,33594 ,01/31/2012,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001098800001       ,BALTIMORE AIRCOIL EVAPORATING CONDENSER                     ,14315 ,01/31/2012,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001099100001       ,REFRIGERANT FLOAT SWITCHES                                  ,62700 ,07/31/2014,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001099100002       ,REFRIGERANT FLOAT SWITCHES                                  ,62700 ,07/31/2014,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001099600001       ,SOLENOID VALVE-EVRA 15                                      ,18902.,09/30/2008,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001099900001       ,HYDRAULIC PUMP                                              ,1     ,01/01/1996,PUMP                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001100000001       ,GOULDS WATER PUMP                                           ,18500 ,06/30/2008,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001100100001       ,TELWIN BATTERY CHARGER                                      ,1     ,01/01/1999,BATTERY CHARGER                                   ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001100200001       ,COLD STORAGE # 3                                            ,1     ,06/16/1995,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0000355000002       ,DIGITAL MULTI-TESTER                                        ,6964  ,01/31/2015,MULTI-TESTER                                      ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0000382000015       ,PLASTIC TABLE                                               ,2049  ,08/24/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0000382000016       ,PLASTIC TABLE                                               ,2049  ,08/24/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001025700002       ,AUTOMATIC NUMBERING MACHINE                                 ,1250  ,01/04/2004,MACHINE                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-WAREHOUSE                               
0001100900001       ,SANITARY SHOVEL                                             ,1911.5,04/16/2012,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001100900002       ,SANITARY SHOVEL                                             ,1911.5,04/16/2012,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101000001       ,REFRIGERATOR SANYO                                          ,9647.4,06/26/2012,REFRIGERATOR                                      ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-OFFICE                                  
0001101100001       ,S/S CHILLED WATER SINK                                      ,14989.,09/30/2012,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101100002       ,S/S CHILLED WATER SINK                                      ,14989.,09/30/2012,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101200001       ,S/S WASHING SINK W/ 3 CUBICLES                              ,38424.,09/30/2012,SINK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101400001       ,TRANSFORMER DRY                                             ,35000 ,10/31/2012,TRANSFORMER                                       ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001101400002       ,TRANSFORMER DRY                                             ,35000 ,10/31/2012,TRANSFORMER                                       ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001101500001       ,GE KWHR METER CLASS 100                                     ,9737.5,06/30/2013,METER                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001101700001       ,FRP CHILLING TANK                                           ,16600 ,09/30/2013,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101700002       ,FRP CHILLING TANK                                           ,16600 ,09/30/2013,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101700003       ,FRP CHILLING TANK                                           ,16600 ,09/30/2013,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001101700004       ,FRP CHILLING TANK                                           ,16600 ,09/30/2013,TANK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102000001       ,STAINLESS LAYERING TABLE                                    ,19360 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102000002       ,STAINLESS LAYERING TABLE                                    ,19360 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102000003       ,STAINLESS LAYERING TABLE                                    ,19360 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102000004       ,STAINLESS LAYERING TABLE                                    ,19360 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102000005       ,STAINLESS LAYERING TABLE                                    ,19360 ,12/31/2013,TABLE                                             ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              
0001102100001       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100002       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100003       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100004       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100005       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100006       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100007       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100008       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100009       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102100010       ,STAINLESS FIBER BOX STAND                                   ,2202  ,12/31/2013,STAND                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200001       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200002       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200003       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200004       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200005       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200006       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200007       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200008       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200009       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200010       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200011       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200012       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200013       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200014       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200015       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200016       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200017       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200018       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200019       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102200020       ,STAINLESS SORTING TABLE                                     ,37719 ,12/31/2013,TABLE                                             ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102300002       ,"CHLORINATOR - PUMP METER, IWAKI                             ",27500.,11/29/2006,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102400001       ,FINETEK TEMP. CONTROLLER DISPLAY                            ,11257.,01/23/2007,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102400002       ,FINETEK TEMP. CONTROLLER DISPLAY                            ,11257.,01/23/2007,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001102700001       ,CHECK-IT COMPARTMENT CHLORINE - KIT                         ,6755  ,03/31/2007,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-QUALITY CONTROL                         
0001102900001       ,PMLX 65-TWO STEP SOLENOID COIL                              ,76659.,02/29/2008,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001103000001       ,PRESSURE SWITCH                                             ,2700  ,06/30/2008,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001103600001       ,CONVEYOR(FAB.)FOR PRINTER                                   ,47357.,01/31/2009,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-WAREHOUSE                               
0001103700001       ,CHILLING TANK-CYL                                           ,3700  ,04/30/2009,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001103700002       ,CHILLING TANK-CYL                                           ,3700  ,04/30/2009,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001103900001       ,SANITARY SHOVEL                                             ,2780  ,04/30/2009,SHOVEL                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001103900002       ,SANITARY SHOVEL                                             ,2780  ,04/30/2009,SHOVEL                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104300001       ,CENTRIFUGAL PUMP END SUCTION                                ,73000 ,02/28/2010,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001104500001       ,IRRIGATOR                                                   ,20000 ,12/31/2013,OTHERS                                            ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600001       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600002       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600003       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600004       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600005       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600006       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600007       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600008       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600009       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600010       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104600011       ,STAINLESS RACK 35X99X129                                    ,16702.,03/31/2014,RACK                                              ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104700001       ,FUJIDENZO CFRZR/CHILL FC04ADF CHEST FREE                    ,10650 ,04/04/2014,FREEZER                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-PRODUCTION                              
0001104800001       ,IMARFLEX ELECTRIC GRILLER TY-3762                           ,2300  ,04/04/2014,GRILLER                                           ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-WAREHOUSE                               
0001104900001       ,DIGITAL HANGING SCALE                                       ,20000 ,07/31/2014,WEIGHING SCALE                                    ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
0001105100001       ,SALTER HANGING SCALE                                        ,3500  ,08/31/2014,WEIGHING SCALE                                    ,BOHOL AGRO MARINE DEV'T CORP. ,BAMDECORP-ENGINEERING DEPARTMENT                  
