barcode,desc,acost,adate,cat_type,locname,dept
0000750400005       ,WING RACK .60 X 1.37                                        ,2360      ,07/11/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750400006       ,WING RACK .60 X 1.37                                        ,2360      ,07/11/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750400007       ,WING RACK .60 X 1.37                                        ,2360      ,07/11/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750400008       ,WING RACK .60 X 1.37                                        ,2360      ,07/11/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750400009       ,WING RACK .60 X 1.37                                        ,2360      ,07/11/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750400010       ,WING RACK .60 X 1.37                                        ,2360      ,07/11/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500001       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500002       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500003       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500004       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500005       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500006       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500007       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500008       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500009       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750500010       ,WING RACK .60 X 1.37                                        ,2360      ,09/13/2012,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750600001       ,WING RACK .60 X 1.37M / 4                                   ,2360      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750600002       ,WING RACK .60 X 1.37M / 4                                   ,2360      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750600003       ,WING RACK .60 X 1.37M / 4                                   ,2360      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750600004       ,WING RACK .60 X 1.37M / 4                                   ,2360      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750700001       ,WING RACK .60 X 1.37M / 6                                   ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750700002       ,WING RACK .60 X 1.37M / 6                                   ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750700003       ,WING RACK .60 X 1.37M / 6                                   ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750700004       ,WING RACK .60 X 1.37M / 6                                   ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750700005       ,WING RACK .60 X 1.37M / 6                                   ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750700006       ,WING RACK .60 X 1.37M / 6                                   ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750800001       ,WING RACK .60 X 1.37                                        ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750800002       ,WING RACK .60 X 1.37                                        ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750800003       ,WING RACK .60 X 1.37                                        ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750800004       ,WING RACK .60 X 1.37                                        ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
0000750800005       ,WING RACK .60 X 1.37                                        ,2712      ,04/17/2013,RACK                                              ,ASC TALIBON                   ,ASCT-GROCERY SELLING AREA                         
