barcode,desc,acost,adate,cat_type,locname,dept
0116-0000281200008  ,SWIVEL CHAIR                                                ,3600   ,07/29/2017,CHAIR                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000281200009  ,SWIVEL CHAIR                                                ,3600   ,07/29/2017,CHAIR                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000281200010  ,SWIVEL CHAIR                                                ,3600   ,07/29/2017,CHAIR                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000281200011  ,SWIVEL CHAIR                                                ,3600   ,07/29/2017,CHAIR                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000332300001  ,WOODEN CABINET                                              ,16794.3,10/31/2017,CABINET                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000927300001  ,STEEL CABINET 4 DRAWERS                                     ,7300   ,04/14/2016,CABINET                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000927300002  ,STEEL CABINET 4 DRAWERS                                     ,7300   ,04/14/2016,CABINET                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000968900002  ,OFFICE TABLE                                                ,6836.49,06/18/2019,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000968900003  ,OFFICE TABLE                                                ,6836.49,06/18/2019,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000992000001  ,IWATA TIME RECORDER                                         ,14500  ,06/15/2011,TIMERECORDER                                      ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001059300001  ,CPU INTEL CORE 2 DUO PROCESSOR                              ,12730  ,01/25/2010,PROCESSOR                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300006  ,DOUBLE DECK                                                 ,5500   ,04/11/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300007  ,DOUBLE DECK                                                 ,5500   ,04/11/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300008  ,DOUBLE DECK                                                 ,5500   ,04/11/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300009  ,DOUBLE DECK                                                 ,5500   ,04/11/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300010  ,DOUBLE DECK                                                 ,5500   ,04/11/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300011  ,DOUBLE DECK                                                 ,5500   ,04/11/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001550200001  ,MONITOR LCD DELL 17""                                        ,18530  ,01/25/2010,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001563000001  ,PRINTER EPSON LQ-300+II                                     ,9700   ,05/19/2010,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001601000001  ,REGULATED POWER SUPPLY RG-8 SWAN                            ,5200   ,02/17/2010,POWER SUPPLY                                      ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001630200001  ,COMPUTER TABLE LAMINATED                                    ,8811.18,04/01/2017,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002074900001  ,CELLPHONE NOKIA 2330                                        ,2585   ,05/19/2010,CELLPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002074900002  ,CELLPHONE NOKIA 2330                                        ,2585   ,05/19/2010,CELLPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003723400001  ,IWATA TIME RECORDER MODEL: CW-1A                            ,14500  ,05/19/2010,TIMERECORDER                                      ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135600001  ,WOODEN CABINET 1X40X1.8                                     ,11462.1,04/11/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135600002  ,WOODEN CABINET 1X40X1.8                                     ,11462.1,04/11/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135600003  ,WOODEN CABINET 1X40X1.8                                     ,11462.1,04/11/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135600004  ,WOODEN CABINET 1X40X1.8                                     ,11462.1,04/11/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135600005  ,WOODEN CABINET 1X40X1.8                                     ,11462.1,04/11/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135700001  ,WOODEN CABINET ACASIA 60X80X2M                              ,12735.7,08/30/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135700002  ,WOODEN CABINET ACASIA 60X80X2M                              ,12735.7,08/30/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135900001  ,WASHING MACHINE STAND .15X.61X.96M                          ,4927.28,10/22/2016,STAND                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007135900002  ,WASHING MACHINE STAND .15X.61X.96M                          ,4927.28,10/22/2016,STAND                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136100001  ,WOODEN CABINET 1X.40X1.8                                    ,11462.1,09/07/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136100002  ,WOODEN CABINET 1X.40X1.8                                    ,11462.1,09/07/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136200001  ,FUMAGATION BOX                                              ,11047.8,08/31/2017,BOX                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136300001  ,WOODEN CABINET 1.80X.40X1M                                  ,12266.4,11/14/2016,CABINET-WOODEN                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136400001  ,OFFICE TABLE MIKARTA                                        ,20509.4,06/22/2017,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136400002  ,OFFICE TABLE MIKARTA                                        ,20509.4,06/22/2017,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136400003  ,OFFICE TABLE MIKARTA                                        ,20509.4,06/22/2017,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136500001  ,RADIO BASE TK8 108H                                         ,11000  ,01/22/2010,RADIO BASE                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001059300002  ,CPU INTEL CORE 2 DUO PROCESSOR                              ,12935  ,05/19/2010,PROCESSOR                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300012  ,DOUBLE DECK                                                 ,5500   ,07/14/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300013  ,DOUBLE DECK                                                 ,5500   ,07/14/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300014  ,DOUBLE DECK                                                 ,5500   ,07/14/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300015  ,DOUBLE DECK                                                 ,5500   ,07/14/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300016  ,DOUBLE DECK                                                 ,5500   ,07/14/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300017  ,DOUBLE DECK                                                 ,5500   ,07/14/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000701900001  ,REGULATED BATTERY CHARGER 12V-5A                            ,4800   ,02/23/2013,OFFICE EQUIPMENT                                  ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000867400001  ,IP PHOPOWER TRANSFORMER FOR IPHONE 7900 SERIES              ,1980   ,02/27/2013,TELEPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000992000002  ,IWATA TIME RECORDER                                         ,14500  ,07/19/2012,TIMERECORDER                                      ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001053800001  ,UPS EATON 600VA                                             ,3000   ,08/25/2010,UPS                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001109100001  ,BIOMETRICS CONTROL PANEL                                    ,30000  ,03/31/2015,BIOMETRICS                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001109100002  ,BIOMETRICS CONTROL PANEL                                    ,30000  ,03/31/2015,BIOMETRICS                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001109100003  ,BIOMETRICS CONTROL PANEL                                    ,30000  ,03/31/2015,BIOMETRICS                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001159400001  ,MONITOR LCD AOC 18.5""                                       ,4350   ,02/17/2012,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001168700001  ,COMPUTER SET                                                ,16000  ,02/29/2012,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001168700002  ,COMPUTER SET                                                ,16000  ,02/29/2012,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001245000001  ,SAFETY BOX 8935                                             ,8935   ,03/19/2013,BOX                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001461200001  ,EPSON WORKFORCE GT1500                                      ,16500  ,12/06/2014,DOCUMENT SCANNER                                  ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001563000002  ,PRINTER EPSON LQ-300+II                                     ,10045  ,02/29/2012,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800001  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,01/22/2009,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001909100001  ,CISCO IP PHONE 7911G                                        ,9354   ,02/27/2013,TELEPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003232200002  ,AIRCON CARRIER 1.5HP                                        ,21310.0,04/11/2012,AIRCON                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003247300001  ,CELLPHONE SAMSUNG E1272                                     ,1490   ,09/18/2014,CELLPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003644300001  ,D-LINK GIGABIT SWITCH HUB 8 PORTS                           ,4770   ,05/28/2015,ROUTER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003644300002  ,D-LINK GIGABIT SWITCH HUB 8 PORTS                           ,4770   ,05/28/2015,ROUTER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004206500001  ,CISCO IP PHONE 7911                                         ,6200   ,07/27/2011,TELEPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136600001  ,HERMACO CASH VAULT                                          ,27550  ,07/04/2011,VAULT                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136800001  ,UPS EATON 3KVA                                              ,60000  ,05/10/2012,UPS                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300018  ,DOUBLE DECK                                                 ,5500   ,08/08/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300019  ,DOUBLE DECK                                                 ,5500   ,08/08/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001213300020  ,DOUBLE DECK                                                 ,5500   ,08/08/2016,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800002  ,KENWOOD HANDSET RADIO TK-2107                               ,8449   ,10/15/2010,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800003  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,01/22/2009,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800004  ,KENWOOD HANDSET RADIO TK-2107                               ,8449   ,10/15/2010,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800005  ,KENWOOD HANDSET RADIO TK-2107                               ,8450   ,10/16/2010,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004324800001  ,NANO STATION M5                                             ,6080   ,02/27/2013,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004324800002  ,NANO STATION M5                                             ,6080   ,02/27/2013,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001053800002  ,UPS EATON 600VA                                             ,3000   ,12/22/2014,UPS                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800006  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,02/23/2013,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800007  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,02/23/2013,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800008  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,02/23/2013,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800009  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,02/23/2013,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800010  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,02/23/2013,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800011  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,02/23/2013,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136700001  ,WIRELESS ROUTER D-LINK N300                                 ,2050   ,04/29/2015,ROUTER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136900001  ,LENOVO G4070 CORE I3-4005C                                  ,23000  ,11/13/2015,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137000001  ,D-LINK N300 DIR 605L                                        ,1500   ,11/28/2021,ROUTER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800013  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800014  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800015  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800016  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800017  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800018  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001567800019  ,KENWOOD HANDSET RADIO TK-2107                               ,8500   ,04/01/2016,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003650700001  ,ROCKET M5 UBIQUITI                                          ,5722   ,10/24/2016,ANTENNA                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137200001  ,AIRCON CARRIER FF W CARGO 19EA STRD                         ,25837  ,09/20/2016,AIRCON                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001168700003  ,COMPUTER SET                                                ,16600  ,05/17/2017,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002682200001  ,PRINTER EPSON L360 ALL-IN-ONE                               ,7250   ,03/28/2017,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003347800001  ,MONITOR LED AOC 16.5""                                       ,3700   ,02/16/2017,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004305200001  ,COMPUTER SET INTEL CORE I3                                  ,16900  ,02/17/2017,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137300001  ,MONITOR LED DELL 16.5"" E-19 14H WIDE SCREEN                 ,3700   ,03/21/2017,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000130000001  ,HANDSET RADIO KENWOOD                                       ,8500   ,06/01/2017,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000130000002  ,HANDSET RADIO KENWOOD                                       ,8500   ,06/01/2017,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000516400001  ,PRINTER EPSON LX-310                                        ,10980  ,10/24/2017,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001047100001  ,CALCULATOR CASIO DS 3B                                      ,2764.50,01/23/2018,OFFICE EQUIPMENT                                  ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001047100002  ,CALCULATOR CASIO DS 3B                                      ,2764.50,01/23/2018,OFFICE EQUIPMENT                                  ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001187300001  ,BIOMETRICS                                                  ,10000  ,08/03/2016,BIOMETRICS                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002682200002  ,PRINTER EPSON L360 ALL-IN-ONE                               ,7250   ,08/01/2017,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004333600001  ,CELLPHONE NOKIA 150                                         ,1500   ,06/24/2017,CELLPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137300002  ,MONITOR LED DELL 16.5"" E-19 14H WIDE SCREEN                 ,3700   ,11/21/2017,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137400001  ,CELLPHONE NOKIA N-105                                       ,1150   ,06/24/2017,CELLPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137500001  ,AC ADAPTOR LENOVO ADLX45NLCS                                ,2200   ,04/06/2017,OFFICE EQUIPMENT                                  ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001159400002  ,MONITOR LCD AOC 18.5""                                       ,3700   ,06/18/2018,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001168700004  ,COMPUTER SET                                                ,19430  ,06/11/2019,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003042900001  ,CPU SET                                                     ,14965  ,07/31/2019,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003207700001  ,PRINTER EPSON LQ-310                                        ,11000  ,01/14/2019,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004324800003  ,NANO STATION M5                                             ,5932   ,01/19/2019,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0006629400001  ,PRINTER EPSON L3110                                         ,7550   ,12/20/2018,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137600001  ,COMPUTER TABLE .60X1.1M MAPPLE                              ,7337   ,07/06/2017,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137700001  ,EPSON PROJECTOR W/ SCREEN                                   ,18500  ,10/12/2016,PROJECTOR                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137800001  ,LAPTOP DELL INSPIRON 7472 GRAY                              ,9398   ,11/13/2018,LAPTOP                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001159400003  ,MONITOR LCD AOC 18.5""                                       ,3700   ,06/18/2018,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137700002  ,EPSON PROJECTOR W/ SCREEN                                   ,18500  ,10/12/2016,PROJECTOR                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003207700002  ,PRINTER EPSON LQ-310                                        ,11000  ,01/14/2019,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003207700003  ,PRINTER EPSON LQ-310                                        ,13200  ,11/05/2020,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004230500001  ,MONITOR AOC 18.5""                                           ,3350   ,07/23/2021,MONITOR                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007136800003  ,UPS EATON 3KVA                                              ,43500  ,03/09/2021,UPS                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001168700005  ,COMPUTER SET                                                ,19430  ,06/11/2019,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003042900002  ,CPU SET                                                     ,14965.8,07/31/2019,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003244400001  ,LAPTOP                                                      ,28990  ,03/06/2020,LAPTOP                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004324800004  ,NANO STATION M5                                             ,5932   ,01/19/2019,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0006629400002  ,PRINTER EPSON L3110                                         ,7550   ,12/20/2018,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137600002  ,COMPUTER TABLE .60X1.1M MAPPLE                              ,7337   ,07/06/2017,TABLE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137800002  ,LAPTOP DELL INSPIRON 7472 GRAY                              ,9398   ,11/13/2018,LAPTOP                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000232500001  ,SANWA CLAMP METER CAM 600 S                                 ,4260   ,06/03/2010,METER                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007137900001  ,DRILL ELECTRIC W/ HAMMER HP 1630K MAKITA                    ,3790   ,06/11/2010,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002110900001  ,BEARING PULLER                                              ,1850   ,02/19/2011,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002112500001  ,SOCKET WRENCH                                               ,1950   ,02/19/2011,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002112800001  ,COMBINATION WRENCH                                          ,1950   ,02/19/2011,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003262500001  ,PLASTIC SHOVEL                                              ,2727   ,07/02/2010,SHOVEL                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003262500002  ,PLASTIC SHOVEL                                              ,2727   ,07/02/2010,SHOVEL                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003262500003  ,PLASTIC SHOVEL                                              ,2727   ,07/02/2010,SHOVEL                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003262500004  ,PLASTIC SHOVEL                                              ,2727   ,07/02/2010,SHOVEL                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007040100001  ,PIPE WRENCH 12"" RIDGID                                      ,1529   ,05/31/2010,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007040600001  ,PIPE WRENCH 14"" RIDGID                                      ,1750   ,05/31/2010,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
