barcode,desc,acost,adate,cat_type,locname,dept
FAD-0006-0009800600007   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600008   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600009   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600010   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600011   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600012   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600013   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600014   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600015   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600016   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600017   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600018   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800600019   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,7395.77751 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800800001   ,3-WAY ISLAND GONDOLA (L125 X D37 X H130)                    ,16144.31109,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009800800002   ,3-WAY ISLAND GONDOLA (L125 X D37 X H130)                    ,16144.31109,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009801000001   ,3-WAY END GONDOLA (L80 X D37 X H130)                        ,7615.47141 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009801000002   ,3-WAY END GONDOLA (L80 X D37 X H130)                        ,7615.47141 ,07/20/2024,GONDOLA                                           ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0009871000001   ,PARTS FOR SIDE KICK GONDOLA                                 ,85619.16018,07/20/2024,SUPPLIES                                          ,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             
FAD-0006-0006752700001   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700002   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700003   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700004   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700005   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700006   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700007   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700008   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700009   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700010   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700011   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700012   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0026-00045423000     ,CISCO IP PHONE 7821                                         ,9241.07000 ,08/12/2024,TELEPHONE                                         ,ASC MAIN                      ,ASCM-CUSTOMER SERVICE                             
FAD-0006-0010410900001   ,CARRIER A/C FP53CAC012308 1.5                               ,30625      ,09/30/2024,AIRCON                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0009822000006   ,HANDHELD SCANNER N130 BT HPRT                               ,3571.43000 ,10/01/2024,SCANNER                                           ,ASC MAIN                      ,ASCM-GROCERY PURCHASING                           
FAD-0006-0010635600001   ,SAMSUNG UHD UA55DU7000GXXP                                  ,21785.71000,10/18/2024,TV                                                ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010635600002   ,SAMSUNG UHD UA55DU7000GXXP                                  ,21785.71000,10/18/2024,TV                                                ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0002633900001   ,END SUCTION CENTRIFUGAL PUMP MODEL: 3D40-160/7.56           ,51785.72000,10/24/2024,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0001446400001   ,HAND DRYER                                                  ,2678.57000 ,10/31/2024,DRYER                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0001762800001   ,SHURE SVX288/PG58                                           ,28571.43000,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010639000001   ,SOUND LOGIC ACTIVE SPEAKER                                  ,18928.57000,10/31/2024,SPEAKER                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010639000002   ,SOUND LOGIC ACTIVE SPEAKER                                  ,18928.57000,10/31/2024,SPEAKER                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010639300001   ,MICROPHONE WIRE STEREO (ROXTONE                             ,4910.71000 ,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010639300002   ,MICROPHONE WIRE STEREO (ROXTONE                             ,4910.71000 ,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010640900001   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,2321.43000 ,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010640900002   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,2321.43000 ,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010640900003   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,2321.43000 ,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010640900004   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,2321.43000 ,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010641000001   ,SANKE CABLE 28 + 4 32-CHANNEL                               ,25446.43000,10/31/2024,MICROPHONE                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010641700001   ,PIONEER DDJ-FLX4                                            ,22312.50000,10/31/2024,CONTROLLER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010679800001   ,ZEBRA PRINTER                                               ,43750      ,11/15/2024,PRINTER                                           ,ASC MAIN                      ,ASCM-FRESHMARKET                                  
FAD-0006-0008174000001   ,EPSON TM-H6000V USB THERMAL PRINTER                         ,20535.71000,11/15/2024,PRINTER                                           ,ASC MAIN                      ,ASCM-FOODWALK                                     
FAD-0006-0006863700001   ,ARC TJ55 SH MONO FAUCET                                     ,1051.78600 ,11/15/2024,MAINTENANCE SUPPLIES                              ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0004246400001   ,CABINET 2 DOORS                                             ,8234.38000 ,11/12/2024,CABINET                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0009736000001   ,EULA WRITING DESK-WHITE                                     ,1468.75000 ,11/12/2024,TABLE                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010819200001   ,FERIDA NESTING COFFEE                                       ,5122.77000 ,11/12/2024,TABLE                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010819300001   ,LINDSAY 2 SEATER SOFA LUX(TERRY OATMEAL)                    ,17642.86000,11/12/2024,SOFA                                              ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010819400001   ,LINDSAY 3 SEATER SOFA LUX (TERRY OATMEAL)                   ,23857.14000,11/12/2024,SOFA                                              ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010819500001   ,ROLLINS 120CM DESK-OAK                                      ,3642.86000 ,11/12/2024,TABLE                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010819600001   ,DERMOTT 6 SEATER DNG SET WHITEWALNUT                        ,17000      ,11/12/2024,TABLE                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0003449600001   ,SAMSUNG REF.RT 20FARVDSA 7.38C                              ,15178.57000,11/16/2024,REFRIGERATOR                                      ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010066900001   ,SAMSUNG MWO MS23K513AW/TC                                   ,3928.57000 ,11/16/2024,OVEN                                              ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0007418000001   ,MITS. FUSO FIV1P CS#:H0G160 PL#:GBI-6410                    ,2214286    ,11/25/2024,VEHICLE                                           ,ASC MAIN                      ,ASCM-SM (RECEIVING)                               
FAD-0006-0010635600004   ,SAMSUNG UHD UA55DU7000GXXP                                  ,20267.86000,11/28/2024,TV                                                ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400001   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400002   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400003   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400004   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400005   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400006   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400007   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400008   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400009   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400010   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400011   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400012   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400013   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400014   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400015   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400016   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011030400017   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,3566.96000 ,11/16/2024,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0009858700001   ,DOWELL STAND FAN                                            ,2408.93000 ,12/11/2024,FAN                                               ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0002640200001   ,CCTV CAMERA & INSTALLATION                                  ,686013.0500,11/29/2024,CCTV                                              ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0002273400001   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,62500      ,01/02/2025,WEIGHING SCALE                                    ,ASC MAIN                      ,ASCM-FRESHMARKET                                  
FAD-0006-0002273400002   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,62500      ,01/02/2025,WEIGHING SCALE                                    ,ASC TUBIGON                   ,ASCTU-FRESHMARKET                                 
FAD-0006-0008669100007   ,182790 SHARP SMART 2T C42DF1X                               ,12053.57000,01/18/2025,TV                                                ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0008669100008   ,182790 SHARP SMART 2T C42DF1X                               ,12053.57000,01/18/2025,TV                                                ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0008669100009   ,182790 SHARP SMART 2T C42DF1X                               ,12053.57000,01/18/2025,TV                                                ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0026-00099318000     ,HITI CS-200E PRINTER                                        ,66964.29000,09/30/2024,PRINTER                                           ,ASC MAIN                      ,ASCM-CREDIT VERIFICATION SECT.                    
FAD-0006-0006156800001   ,JET-M3 HAND DRYER SILVER                                    ,5785.72000 ,01/21/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0006156800002   ,JET-M3 HAND DRYER SILVER                                    ,5785.72000 ,01/21/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0006156800003   ,JET-M3 HAND DRYER SILVER                                    ,5785.72000 ,01/21/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0006156800004   ,JET-M3 HAND DRYER SILVER                                    ,5785.72000 ,01/21/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011194100001   ,BETA THREE ACTIVE SPEAKER 15"" TS360A                        ,23928.57000,01/21/2025,SPEAKER                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011194100002   ,BETA THREE ACTIVE SPEAKER 15"" TS360A                        ,23928.57000,01/21/2025,SPEAKER                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0007277700001   ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,2142.86000 ,01/16/2025,RADIO                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0007277700002   ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,2142.86000 ,01/16/2025,RADIO                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0007277700003   ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,2142.86000 ,01/16/2025,RADIO                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0007277700004   ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,2142.86000 ,01/16/2025,RADIO                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0007277700005   ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,2142.86000 ,01/16/2025,RADIO                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0007277700006   ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,2142.86000 ,01/16/2025,RADIO                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
FAD-0006-0011261900001   ,HONDA CLICK125                                              ,73887.91000,01/16/2025,OTHERS                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0011047200001   ,LED WALL P2 INDOOR                                          ,1651785.710,02/08/2025,OTHERS                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0005671700001   ,TSURUMI PUMP                                                ,68750      ,02/11/2025,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0005671700002   ,TSURUMI PUMP                                                ,68750      ,02/11/2025,PUMP                                              ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0006156800005   ,JET-M3 HAND DRYER SILVER                                    ,5785.71000 ,03/12/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0006156800006   ,JET-M3 HAND DRYER SILVER                                    ,5785.71000 ,03/12/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0006156800007   ,JET-M3 HAND DRYER SILVER                                    ,5785.71000 ,03/12/2025,HAND DRYER                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
FAD-0006-0010781700001   ,BOSCH CUT OFF MACHINE MPP GCO-230                           ,7530.49000 ,04/04/2025,MACHINE TOOLS                                     ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0003449600002   ,SAMSUNG REF.RT 20FARVDSA 7.38C                              ,15982.14000,05/06/2025,REFRIGERATOR                                      ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
FAD-0006-0009706600001   ,RIDGID TOOL KIT T250                                        ,4214.29000 ,05/09/2025,TOOLS                                             ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0011877300001   ,RIGID CABLE C-8 (5/8X7.5FT)                                 ,1821.43000 ,05/09/2025,SUPPLIES                                          ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0011877300002   ,RIGID CABLE C-8 (5/8X7.5FT)                                 ,1821.43000 ,05/09/2025,SUPPLIES                                          ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0011877300003   ,RIGID CABLE C-8 (5/8X7.5FT)                                 ,1821.43000 ,05/09/2025,SUPPLIES                                          ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
FAD-0006-0011877300004   ,RIGID CABLE C-8 (5/8X7.5FT)                                 ,1821.43000 ,05/09/2025,SUPPLIES                                          ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
