barcode,desc,acost,adate,cat_type,locname,dept
0041-0008028000001            ,AOC LCD 18.5"" E970SWN WLED MONITOR                          ,2767.86000,11/10/2023,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0008585000001            ,CPU SET                                                     ,15000     ,11/10/2023,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0003207700005            ,PRINTER EPSON LQ-310                                        ,13388.3900,02/24/2024,PRINTER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007498200001            ,MOTOPLUS DUALBAND HANDHELD RADIO TRANSCEIVER                ,2400      ,06/21/2024,RADIO HANDSET                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007498200002            ,MOTOPLUS DUALBAND HANDHELD RADIO TRANSCEIVER                ,2400      ,06/21/2024,RADIO HANDSET                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007498200003            ,MOTOPLUS DUALBAND HANDHELD RADIO TRANSCEIVER                ,2400      ,06/21/2024,RADIO HANDSET                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007498200004            ,MOTOPLUS DUALBAND HANDHELD RADIO TRANSCEIVER                ,2400      ,06/21/2024,RADIO HANDSET                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010135200001            ,RADIO TRANSCEIVER MOTOPLUS GP- 5R MODEL                     ,2400      ,06/20/2024,RADIO                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007418000001            ,MITS. FUSO FIV1P 6W CS#:H0F196 PL#:GBE-7908                 ,2214285.71,07/05/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007418000002            ,MITS. FUSO FIV1P 6W CS#:H0F195 PL#:GBE-7907                 ,2214285.71,07/05/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007418000003            ,MITS. FUSO FIV1P 6W CS#:H0F171 PL#:GBE-7909                 ,2214286   ,07/05/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007418000004            ,MITS. FUSO FIV1P 6W CS#:H0F172 PL#:GBE-7906                 ,2214285.71,07/05/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010018700001            ,CPU SET CORE I3 (> MICRO ATX NEUTRON CASE W/700W            ,15491.0700,07/10/2024,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010020000001            ,ACER LED20 K202QBL 19.5 MONITOR                             ,3080.36000,07/10/2024,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007379900001            ,MITS. FUSO CANTER FE85 CS#:H0F755 PL#:GBE-7913              ,1589286   ,07/10/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004753300001            ,MITS. FUSO CANTER FE84 CS#:H0F713 PL#:GBE-7911              ,1464285.71,07/10/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004753300002            ,MITS. FUSO CANTER FE84 CS#:H0F712 PL#:GBE-7910              ,1464286   ,07/10/2024,VEHICLE                                           ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              
0041-0004753300003            ,MITS. FUSO CANTER FE84 CS#:H0F714 PL#:GBE-7912              ,1464286   ,07/10/2024,VEHICLE                                           ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              
0041-0010125400001            ,TOYOTA HILUX FX MT CS#:JD151A PL#:GBF-3823                  ,1119000   ,07/18/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010125400002            ,TOYOTA HILUX FX MT CS#:JV933A PL#:GBF-3824                  ,999107    ,07/19/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0117-0009771200001            ,PULSATRON( CHLORINATOR)0.2 AMPS SINGLE PHASE 230V           ,40000     ,06/04/2024,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009894400001            ,FUJIDENZO REF INR 83HS 8CUFT                                ,14417.8582,08/21/2024,REFRIGERATOR                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009896000001            ,FUJIDENZO CFRZR FD 15AD 15CF                                ,24131.2517,08/21/2024,FREEZER/CHILLER                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         
0070-0009264100012            ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,145535.710,12/29/2023,TOOLS                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0070-0009365700001            ,TOYOTA HILUX 4X4 CS#:Z9D299 PL#:GBC-1570                    ,1057143   ,01/15/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009554200001            ,SUPPLY OF 4 MEMBRANE UF SYSTEM                              ,1184400   ,08/22/2024,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010171600001            ,FUSO CANTER FE85 CHECK VAN BODY PL#:GBE-7913                ,362000    ,10/01/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010136300001            ,WEICHAI INDUSTRIAL GENERATOR SET                            ,580000    ,11/08/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010136300002            ,WEICHAI INDUSTRIAL GENERATOR SET                            ,580000    ,11/08/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010192000001            ,COOLAIRE REFRIGERATION FOR CANTER FE84 PL#:GBE-7911         ,995536    ,11/12/2024,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010192000002            ,COOLAIRE REFRIGERATION FOR CANTER FE84 PL#:GBE-7912         ,995536    ,11/12/2024,VEHICLE                                           ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              
0041-0010192000003            ,COOLAIRE REFRIGERATION FOR CANTER FE84 PL#:GBE-7910         ,995536    ,11/12/2024,VEHICLE                                           ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              
0041-0010136300003            ,WEICHAI INDUSTRIAL GENERATOR SET                            ,580000    ,11/14/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010136300004            ,WEICHAI INDUSTRIAL GENERATOR SET                            ,580000    ,11/14/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010136300005            ,WEICHAI INDUSTRIAL GENERATOR SET                            ,580000    ,11/14/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010136300006            ,WEICHAI INDUSTRIAL GENERATOR SET                            ,580000    ,11/14/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0000927300003            ,STEEL CABINET 4 DRAWERS                                     ,12600     ,11/18/2024,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0008354700001            ,HONDA XRM DS (DUAL BREAK)                                   ,65625     ,02/25/2025,MOTORCYCLE-BRAND NEW                              ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010857700001            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,3258.93000,03/05/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010857700002            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,3258.93000,03/05/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011580400001            ,CPU SET I3 MICRO ATX TRENDSONIC CERES                       ,15178.5700,03/05/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011580400002            ,CPU SET I3 MICRO ATX TRENDSONIC CERES                       ,15178.5700,03/05/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         
FAD-0026-0004542300011        ,CISCO IP PHONE 7821                                         ,7738.10000,10/03/2024,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
FAD-0026-0004542300015        ,CISCO IP PHONE 7821                                         ,7738.10000,10/03/2024,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
FAD-0026-0004542300026        ,CISCO IP PHONE 7821                                         ,7738.10000,10/03/2024,TELEPHONE                                         ,ALTA CITTA                    ,AC-ADMIN                                          
FAD-0026-0004542300035        ,CISCO IP PHONE 7821                                         ,7738.10000,10/03/2024,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239100001            ,FCU/ACCU-1 42CAC024/38CAC024 2.5HP                          ,37812.5000,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239100002            ,FCU/ACCU-1 42CAC024/38CAC024 2.5HP                          ,37812.5000,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239200001            ,WRAC-2 WCARJ010EE 1.0HP                                     ,14500     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239200002            ,WRAC-2 WCARJ010EE 1.0HP                                     ,14500     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239200003            ,WRAC-2 WCARJ010EE 1.0HP                                     ,14500     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239200004            ,WRAC-2 WCARJ010EE 1.0HP                                     ,14500     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239200005            ,WRAC-2 WCARJ010EE 1.0HP                                     ,14500     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239300001            ,WRAC-3 WCARJ024EE 2.5HP                                     ,25625     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239300002            ,WRAC-3 WCARJ024EE 2.5HP                                     ,25625     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239300003            ,WRAC-3 WCARJ024EE 2.5HP                                     ,25625     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239300004            ,WRAC-3 WCARJ024EE 2.5HP                                     ,25625     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239300005            ,WRAC-3 WCARJ024EE 2.5HP                                     ,25625     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239400001            ,WRAC-4 WCARZ006EC1 0.5HP                                    ,8250      ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011239500001            ,WRAC-5 WCARJ010EE 1.5HP                                     ,14500     ,03/20/2025,AIRCON                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0070-0009264100003            ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,145535.710,12/29/2023,TOOLS                                             ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG PHASE 1                          
0070-0009264100004            ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,145535.710,12/29/2023,TOOLS                                             ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG PHASE 1                          
0070-0010194000001            ,EJ 400V 500GPM 110PSI                                       ,240670    ,01/02/2025,MACH. & EQUIPMENT                                 ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004774300004            ,SALTER HANGING SCALE 5KG X 20G                              ,8500      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004774300005            ,SALTER HANGING SCALE 5KG X 20G                              ,8500      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004774300006            ,SALTER HANGING SCALE 5KG X 20G                              ,8500      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004774300007            ,SALTER HANGING SCALE 5KG X 20G                              ,8500      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004774300008            ,SALTER HANGING SCALE 5KG X 20G                              ,8500      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0004774300009            ,SALTER HANGING SCALE 5KG X 20G                              ,8500      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200001            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200002            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200003            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200004            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200005            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200006            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200007            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200008            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200009            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200010            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200011            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007721200012            ,NUTEX MECHANICAL SCALE                                      ,12300     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300001            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300002            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300003            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300004            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300005            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300006            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300007            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582300008            ,HANGING WEIGHING SCALE 10KGS 50 GRAM CALIBRA                ,3000      ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582400001            ,DIGITAL (ELECTRIC) GRAMER 3KL CAP. 2 GRAMS CALIBRA          ,17000     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582400002            ,DIGITAL (ELECTRIC) GRAMER 3KL CAP. 2 GRAMS CALIBRA          ,17000     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011582400003            ,DIGITAL (ELECTRIC) GRAMER 3KL CAP. 2 GRAMS CALIBRA          ,17000     ,04/22/2025,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007717200001            ,1.5 FT. WALL MOUNTED DATA CABINET W/PDU &                   ,8750      ,05/28/2025,CABINET-STEEL                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0007717200002            ,1.5 FT. WALL MOUNTED DATA CABINET W/PDU &                   ,8750      ,05/28/2025,CABINET-STEEL                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010682400001            ,RG-S2915-10GT2MS-P-L 10-PORT GIGABIT                        ,16250     ,05/28/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010682400002            ,RG-S2915-10GT2MS-P-L 10-PORT GIGABIT                        ,16250     ,05/28/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0010601000001            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000002            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000003            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000004            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000005            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000006            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000007            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000008            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000009            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000010            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000011            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000012            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000013            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000014            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000015            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000016            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000017            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000018            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000019            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000020            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000021            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000022            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000023            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000024            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000025            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000026            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000027            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000028            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000029            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000030            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000031            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000032            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000033            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000034            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000035            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000036            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000037            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000038            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000039            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000040            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000041            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000042            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000043            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000044            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000045            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000046            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000047            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000048            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000049            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000050            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000051            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
