barcode,desc,acost,adate,cat_type,locname,dept
0000105100001       ,FILLING CABINET WHITE                                       ,7500 ,04/11/2008,CABINET                                           ,ASC MAIN                      ,ASCM-GROCERY PURCHASING                           
0000190200006       ,OFFICE TABLE                                                ,4200 ,10/27/2011,TABLE                                             ,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 
0000268500003       ,STEEL CABINET OLD                                           ,2000 ,06/16/2007,CABINET                                           ,ASC MAIN                      ,ASCM-HUMAN RESOURCES DEVELOPMENT                  
0000296100001       ,TYPEWRITER                                                  ,1    ,10/21/2006,TYPEWRITER                                        ,ASC MAIN                      ,ASCM-HUMAN RESOURCES DEVELOPMENT                  
0000051600005       ,WATER METER 1"" DIA                                          ,3500 ,01/10/2015,METER                                             ,ASC MAIN                      ,ASCM-FOODWALK                                     
0000497200002       ,JTC-767 OMNI BLEND 1 HEAVY DUTY BLENDER                     ,10500,09/10/2016,BLENDER                                           ,ASC MAIN                      ,ASCM-FOODWALK                                     
0000002100002       ,(SAMSUNG)15""""LCD MONITOR FL                                 ,11550,09/22/2007,MONITOR                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000048500001       ,CASH TRAY                                                   ,2000 ,04/30/2008,CASH TRAY                                         ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000048600001       ,CASHIER COUNTER                                             ,9500 ,02/24/2007,COUNTER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000048600002       ,CASHIER COUNTER                                             ,9500 ,02/24/2007,COUNTER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000064800001       ,COMPUTER STAND                                              ,3737.,04/18/2008,STAND                                             ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000064800002       ,COMPUTER STAND                                              ,3737.,04/18/2008,STAND                                             ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000064800003       ,COMPUTER STAND                                              ,3737.,04/18/2008,STAND                                             ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000064800004       ,COMPUTER STAND                                              ,3737.,04/18/2008,STAND                                             ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000064800005       ,COMPUTER STAND                                              ,3737.,04/18/2008,STAND                                             ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000064800006       ,COMPUTER STAND                                              ,3737.,04/18/2008,STAND                                             ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000096000001       ,EPSON LX -300+ II PRINTER                                   ,7200 ,02/02/2007,PRINTER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000129200001       ,HANDHELD SCANNER-PSC QS6000                                 ,12000,09/06/2007,SCANNER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000129200002       ,HANDHELD SCANNER-PSC QS6000                                 ,12000,09/06/2007,SCANNER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000129200003       ,HANDHELD SCANNER-PSC QS6000                                 ,12000,09/22/2007,SCANNER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000206200003       ,POS PRINTER W/OUT VALIDATION                                ,12000,11/20/2007,PRINTER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000021000001       ,AOC LCD MONITOR 15.6                                        ,5000 ,10/02/2010,MONITOR                                           ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000101200002       ,FAX MACHINE BROTHER 236-S                                   ,5200 ,05/18/2012,FAX MACHINE                                       ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000118600002       ,GE ELECT. METER CLASS 100                                   ,8200 ,02/13/2007,METER                                             ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000185600001       ,NATIONAL STAND FAN L30DXE                                   ,1110 ,02/01/1994,FAN                                               ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000316800001       ,WIRE CUTTER                                                 ,20000,11/11/2006,CUTTER                                            ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000224800001       ,ROUND STAINLESS STEEL SMALL                                 ,2960 ,09/23/2006,TRASH BIN                                         ,ASC MAIN                      ,ASCM-GENERAL SERVICES                             
0000224800002       ,ROUND STAINLESS STEEL SMALL                                 ,2960 ,09/23/2006,TRASH BIN                                         ,ASC MAIN                      ,ASCM-GENERAL SERVICES                             
0000224800003       ,ROUND STAINLESS STEEL SMALL                                 ,2960 ,09/23/2006,TRASH BIN                                         ,ASC MAIN                      ,ASCM-GENERAL SERVICES                             
0000224800004       ,ROUND STAINLESS STEEL SMALL                                 ,2960 ,09/23/2006,TRASH BIN                                         ,ASC MAIN                      ,ASCM-GENERAL SERVICES                             
0000255500001       ,SONY S-5000 DIGITAL CAMERA                                  ,4799 ,09/29/2012,CAMERA                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
0000008700001       ,3COM SWITCH HUB                                             ,43980,12/12/2007,HUB AND PORTS                                     ,ASC MAIN                      ,ASCM-IT                                           
0000037800001       ,BLOWER (BOSCH)                                              ,3875 ,03/17/2006,HAND TOOLS                                        ,ASC MAIN                      ,ASCM-IT                                           
0000063000001       ,COMPUTER 2.13GHZ(SERVER)                                    ,15166,05/31/2006,SERVER                                            ,ASC MAIN                      ,ASCM-IT                                           
0000097900001       ,EPSON PRINTER LQ-300+ II                                    ,9950 ,05/25/2012,PRINTER                                           ,ASC MAIN                      ,ASCM-IT                                           
0000063200004       ,COMPUTER AOC 2600GHZ                                        ,14500,10/26/2006,COMPUTER                                          ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000074900001       ,DC-365A RETARDER PROOFER                                    ,34629,01/11/2007,RETARDER/PROOFER                                  ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000099800001       ,EVERHARD MIXER                                              ,44000,10/04/2006,FOOD/MEAT MIXER                                   ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000101800001       ,FALCON 1 SINMAG RACK OVEN                                   ,93605,01/11/2007,OVEN                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000125200001       ,GREASE TRAP 15GPM                                           ,10280,12/09/2006,GREASE TRAP                                       ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000128900001       ,HANDHELD SCANNER- SYMBOL                                    ,7000 ,08/24/2010,SCANNER                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000135000001       ,HOBART MIXER                                                ,52000,01/01/1992,FOOD/MEAT MIXER                                   ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000257800001       ,SS BURNER TABLE                                             ,7900 ,12/09/2006,TABLE                                             ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000258400001       ,SS ICING TABLE                                              ,21490,12/09/2006,TABLE                                             ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000258500001       ,SS MAKE-UP TABLE                                            ,12672,12/09/2006,TABLE                                             ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000041500002       ,BUTTERFLY STEEL RACK                                        ,3000 ,01/01/1992,RACK                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000041500003       ,BUTTERFLY STEEL RACK                                        ,3000 ,01/01/1992,RACK                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000093100001       ,ELECTRONIC W. SCALE 30KG                                    ,11400,11/19/2010,WEIGHING SCALE                                    ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000113100001       ,FREEZER-2 DOOR STAINLESS STEEL                              ,75000,07/07/2011,FREEZER                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000138900001       ,IBM SUREPOS 500 MODEL 526                                   ,75000,11/19/2011,POS                                               ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000190400001       ,OHAUS VALOR 2000                                            ,13500,04/17/2012,WEIGHING SCALE                                    ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000214800001       ,RACK FOR FALCON 1                                           ,20000,07/22/2009,RACK                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000214800002       ,RACK FOR FALCON 1                                           ,20000,07/22/2009,RACK                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000214800003       ,RACK FOR FALCON 1                                           ,20000,07/22/2009,RACK                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000216700001       ,REACH-IN CHILLER                                            ,78850,04/25/2007,CHILLER                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000336200001       ,COMPUTER SET 2.13GHZ                                        ,21300,05/13/2006,COMPUTER                                          ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359400029       ,STEEL LOCKER EMPLOYEES                                      ,11000,01/06/2005,LOCKER                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359400030       ,STEEL LOCKER EMPLOYEES                                      ,11000,01/06/2005,LOCKER                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359400031       ,STEEL LOCKER EMPLOYEES                                      ,11000,01/06/2005,LOCKER                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359400032       ,STEEL LOCKER EMPLOYEES                                      ,11000,01/06/2005,LOCKER                                            ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359600001       ,BENCH .4M X 1.2M                                            ,1600 ,02/23/2006,BENCH                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359600002       ,BENCH .4M X 1.2M                                            ,1600 ,02/23/2006,BENCH                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359600003       ,BENCH .4M X 1.2M                                            ,1600 ,02/23/2006,BENCH                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359600004       ,BENCH .4M X 1.2M                                            ,1600 ,02/23/2006,BENCH                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359600005       ,BENCH .4M X 1.2M                                            ,1600 ,02/23/2006,BENCH                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000209500001       ,PRESSURE WASHER 1.5 HP                                      ,5500 ,06/22/2013,PRESSURE WASHER                                   ,ASC MAIN                      ,ASCM-ADMIN                                        
0000360300001       ,FAX MACHINE BROTHER 236-S                                   ,5300 ,12/13/2013,FAX MACHINE                                       ,ASC MAIN                      ,ASCM-ADMIN                                        
0000355200001       ,HP SCANJET 2400                                             ,3900 ,03/25/2008,SCANNER                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
0000355400001       ,CORK BOARD SMALL                                            ,1    ,04/11/2007,CORK BOARD                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
0000355600001       ,CORK BOARD BIG                                              ,1874 ,07/11/2006,CORK BOARD                                        ,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       
0000355700001       ,AOC MONITOR LCD                                             ,5000 ,10/02/2010,MONITOR                                           ,ASC MAIN                      ,ASCM-PMO                                          
0000356200001       ,CHAIR SMALL                                                 ,1    ,05/31/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000356200002       ,CHAIR SMALL                                                 ,1    ,05/31/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000356300001       ,CHAIR SMALL                                                 ,1    ,05/31/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000356900001       ,CORK BOARD W/ GLASS                                         ,1874 ,07/11/2006,CORK BOARD                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
0000356900002       ,CORK BOARD W/ GLASS                                         ,1874 ,07/11/2006,CORK BOARD                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
0000356900003       ,CORK BOARD W/ GLASS                                         ,1874 ,07/11/2006,CORK BOARD                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
0000356900004       ,CORK BOARD W/ GLASS                                         ,1874 ,07/11/2006,CORK BOARD                                        ,ASC MAIN                      ,ASCM-ADMIN                                        
0000357100001       ,WHITE BOARD-BIG                                             ,1900 ,05/31/2005,WHITE BOARD                                       ,ASC MAIN                      ,ASCM-ADMIN                                        
0000357400001       ,BOOK STAND                                                  ,1    ,05/31/2005,STAND                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000358500001       ,BULLETIN BOARD                                              ,3900 ,06/30/2006,BULLETIN BOARD                                    ,ASC MAIN                      ,ASCM-ADMIN                                        
0000358700001       ,WOODEN COMPUTER CABINET                                     ,3950 ,05/13/2006,CABINET                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359700001       ,ASCM-OFFICE TABLE                                           ,2400 ,08/01/2006,TABLE                                             ,ASC MAIN                      ,ASCM-GROCERY PURCHASING                           
0000359800001       ,WOODEN CABINET 2-LAYER                                      ,1    ,01/31/2006,CABINET                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
0000359900001       ,AOC MONITOR                                                 ,1    ,05/31/2005,MONITOR                                           ,ASC MAIN                      ,ASCM-ADMIN                                        
0000360100001       ,PODIUM                                                      ,1    ,06/01/2005,STAND                                             ,ASC MAIN                      ,ASCM-ADMIN                                        
0000339000001       ,STANDARD CEILING FAN                                        ,1590 ,01/01/1991,FAN                                               ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000339500001       ,INTEL PENTIUM 4 CPU 3.0 GHZ                                 ,11550,06/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000339500003       ,INTEL PENTIUM 4 CPU 3.0 GHZ                                 ,11550,06/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000339500004       ,INTEL PENTIUM 4 CPU 3.0 GHZ                                 ,11550,06/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000347900001       ,POS PRINTER W/O VALIDATION                                  ,1    ,06/06/2008,PRINTER                                           ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000341400001       ,INTEL PENTIUM 4 CPU                                         ,11550,09/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000341400002       ,INTEL PENTIUM 4 CPU                                         ,11550,09/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000341400003       ,INTEL PENTIUM 4 CPU                                         ,11550,09/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-MEDICINE PLUS (M. PARRAS)                    
0000341400004       ,INTEL PENTIUM 4 CPU                                         ,11550,09/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000341400005       ,INTEL PENTIUM 4 CPU                                         ,11550,09/22/2007,CPU                                               ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000341700001       ,PANEL BOARD                                                 ,1    ,01/01/2005,PANEL BOARD                                       ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000343000002       ,GLASS SHOWCASE 3-LAYER                                      ,3900 ,02/21/2014,SHOWCASE                                          ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000343300003       ,WOODEN CHAIR-ROUND                                          ,1    ,06/01/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000343300004       ,WOODEN CHAIR-ROUND                                          ,1    ,06/01/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000343300005       ,WOODEN CHAIR-ROUND                                          ,1    ,06/01/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000343300006       ,WOODEN CHAIR-ROUND                                          ,1    ,06/01/2005,CHAIR                                             ,ASC MAIN                      ,ASCM-PHARMACY (MED PLUS)                          
0000349500001       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500002       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500003       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500004       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500005       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500006       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500007       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349500008       ,PLOTTED RACK-POST                                           ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800001       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
