barcode,desc,acost,adate,cat_type,locname,dept
0117-0001050900002  ,KAWASAKI  POWER SPRAYER 1.5HP                               ,6607.,02/16/2022,PRESSURE WASHER                                   ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0001050900003  ,KAWASAKI  POWER SPRAYER 1.5HP                               ,6607.,02/16/2022,PRESSURE WASHER                                   ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0003229800001  ,WULI POWER SPRAYER 2HP                                      ,24200,02/16/2022,POWER SPRAYER                                     ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0003229800002  ,WULI POWER SPRAYER 2HP                                      ,24200,02/16/2022,POWER SPRAYER                                     ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0003229800003  ,WULI POWER SPRAYER 2HP                                      ,24200,02/16/2022,POWER SPRAYER                                     ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0003229800004  ,WULI POWER SPRAYER 2HP                                      ,24200,02/16/2022,POWER SPRAYER                                     ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007373400001  ,HANABISHI SMART LED TV                                      ,14399,02/17/2022,TV                                                ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0000604500001  ,PRINTER EPSON LQ310 W/ USB PRINTER CABLE                    ,15495,03/14/2022,PRINTER                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0004305200001  ,COMPUTER SET INTEL CORE I3                                  ,24780,03/14/2022,COMPUTER                                          ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007368300001  ,KDK SIDEWALL PROPELLER FAN                                  ,4400 ,03/01/2022,EXHAUST FAN                                       ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007368300002  ,KDK SIDEWALL PROPELLER FAN                                  ,4400 ,03/01/2022,EXHAUST FAN                                       ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007392900001  ,AIRCON CARRIER WRAC-1 WCARK006EECG 0.50HP                   ,11850,04/04/2022,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007393200001  ,AIRCON CARRIER WRAC-2 WCARJ014EE 1.50HP                     ,20025,04/04/2022,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0005127600001  ,FINGERPRINT TIME ATTENDANCE TERMINAL 3000TC                 ,8750 ,04/19/2022,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0005127600002  ,FINGERPRINT TIME ATTENDANCE TERMINAL 3000TC                 ,8750 ,04/19/2022,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0005127600003  ,FINGERPRINT TIME ATTENDANCE TERMINAL 3000TC                 ,8750 ,04/19/2022,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007379900001  ,MITS. FUSO CANTER FE85 CS#:HOC581 PL#:GAR-1193              ,15178,04/19/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0001452800001  ,FUJIDENZO CFRZR FD 11ADF 11CF                               ,26950,05/12/2022,FREEZER                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007430300001  ,FUSO CANTER ALUM. WING VAN BODY PL#:GAR-1193                ,30357,04/28/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0004482100001  ,CIGNAL SATELLITE DISH W/ DIGITAL TV BOX                     ,2015.,06/07/2022,SATELLITE                                         ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0004482100002  ,CIGNAL SATELLITE DISH W/ DIGITAL TV BOX                     ,2015.,06/07/2022,SATELLITE                                         ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007777400001  ,URATEX MAT W/ CHC 2X36X75 SINGLE                            ,1699.,06/24/2022,BED                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007777400002  ,URATEX MAT W/ CHC 2X36X75 SINGLE                            ,1699.,06/24/2022,BED                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007777400003  ,URATEX MAT W/ CHC 2X36X75 SINGLE                            ,1699.,06/24/2022,BED                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007792100001  ,CAMEL STAND FAN                                             ,2172 ,06/24/2022,FAN                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007792100002  ,CAMEL STAND FAN                                             ,2172 ,06/24/2022,FAN                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007871900001  ,URATEX SQUARE TABLE PLASTIC 36X36                           ,1799.,07/21/2022,TABLE                                             ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007871900002  ,URATEX SQUARE TABLE PLASTIC 36X36                           ,1799.,07/21/2022,TABLE                                             ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007871900003  ,URATEX SQUARE TABLE PLASTIC 36X36                           ,1799.,07/21/2022,TABLE                                             ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007721200001  ,NUTEX MECHANICAL SCALE                                      ,12300,08/11/2022,WEIGHING SCALE                                    ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007721200002  ,NUTEX MECHANICAL SCALE                                      ,12300,08/11/2022,WEIGHING SCALE                                    ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007721300001  ,NUTEX DIGITAL SCALE                                         ,17000,08/11/2022,WEIGHING SCALE                                    ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007721400001  ,SALTER DIAL HANGING SCALE                                   ,6500 ,08/11/2022,WEIGHING SCALE                                    ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007721400002  ,SALTER DIAL HANGING SCALE                                   ,6500 ,08/11/2022,WEIGHING SCALE                                    ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0003202700001  ,PORTABLE WELDING MACHINE EAGLE HEAVY DUTY                   ,18000,08/30/2022,MACHINE TOOLS                                     ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0003042900001  ,CPU SET                                                     ,14598,09/27/2022,CPU                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008016700001  ,AOC 18.5” E970SWN LED MONITOR                               ,4642.,09/27/2022,MONITOR                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007494600001  ,FUSO CANTER FE84 6W CS#:HOC912 PL#:GAS-6432                 ,14285,10/01/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007912100001  ,MITS. L200 STRADA A/C CS#:B9G906 PL#:GAS-5616               ,87678,10/01/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0026-0000934800013  ,CPU DELL                                                    ,25211,03/23/2011,CPU                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0026-0004230500033  ,MONITOR AOC 18.5""                                           ,3850 ,07/20/2015,MONITOR                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007067000001  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794,11/10/2022,LOCKER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-ADMIN                                         
0117-0007067000002  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794,11/10/2022,LOCKER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007067000003  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794,11/10/2022,LOCKER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007067000004  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794,11/10/2022,LOCKER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007067000005  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794,11/10/2022,LOCKER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007933400001  ,FUSO CANTER ALUM. WING VAN BODY PL#:GAS-6432                ,28571,11/24/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007721200003  ,NUTEX MECHANICAL SCALE                                      ,12300,11/24/2022,WEIGHING SCALE                                    ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008358600001  ,DOWELL TWIN TUB WASHING MACHINE MODEL WMP-700 G/7           ,8790 ,11/21/2022,WASHING MACHINE                                   ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0000063700001  ,CEILING FAN ORBIT                                           ,1995 ,02/03/2023,FAN                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0007373400002  ,HANABISHI SMART LED TV                                      ,14399,02/03/2023,TV                                                ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0004936000001  ,BENCH COFTA 3 SEATERS                                       ,3483 ,02/01/2023,BENCH                                             ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008170100001  ,UBIQUITY AIR FIBER AF-5XHD                                  ,31000,02/17/2023,ROUTER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008170200001  ,UBIQUITY AF-5G30-S45                                        ,11000,02/17/2023,ROUTER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008170100002  ,UBIQUITY AIR FIBER AF-5XHD                                  ,31000,03/01/2023,ROUTER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008170200002  ,UBIQUITY AF-5G30-S45                                        ,11000,03/01/2023,ROUTER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008512100001  ,UT-5N22 DIGITAL CLAMP METER                                 ,2849 ,03/02/2023,METER                                             ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008451000001  ,ABLEREX ""EVO 10000"" 10KVA UPS                               ,73660,03/20/2023,UPS                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008651100001  ,TECNO SPARK GO CELLPHONE                                    ,3302.,03/27/2023,CELLPHONE                                         ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008651100002  ,TECNO SPARK GO CELLPHONE                                    ,3302.,03/22/2003,CELLPHONE                                         ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008624200001  ,POWEREDGE T150 SERVER S# 9MLKXR3                            ,14285,04/28/2023,SERVER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008712000001  ,MAKITA CIRCULAR SAW 7-1/4 1050W M5801M/B                    ,6427.,04/24/2023,MACH. & EQUIPMENT                                 ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008577300001  ,DEWALT DCD796M2 18V LITHIUM ION 4.0AH                       ,20500,04/11/2023,MACHINE TOOLS                                     ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008836700001  ,170466 PANA/C CW MN920JPH 1HP TMR                           ,16248,06/14/2023,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008836700002  ,170466 PANA/C CW MN920JPH 1HP TMR                           ,16248,06/14/2023,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0026-0007989800001  ,INDUSTRIAL GENERATOR SET (MODEL:4M11G75/6E2)                ,50000,04/19/2023,GENERATOR                                         ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008707800001  ,CARRIER STANDARD 42/38CAC OPTIMA INVERTER DIRECT            ,32625,07/05/2023,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008708000001  ,CARRIER STANDARD MODEL WCARJ  TYPE SERIES                   ,16687,07/05/2023,AIRCON                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-ADMIN                                         
0117-0008708000002  ,CARRIER STANDARD MODEL WCARJ  TYPE SERIES                   ,16687,07/05/2023,AIRCON                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-ADMIN                                         
0117-0008708000003  ,CARRIER STANDARD MODEL WCARJ  TYPE SERIES                   ,16687,07/05/2023,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008708000004  ,CARRIER STANDARD MODEL WCARJ  TYPE SERIES                   ,16687,07/05/2023,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008708000005  ,CARRIER STANDARD MODEL WCARJ  TYPE SERIES                   ,16687,07/05/2023,AIRCON                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008870900001  ,10KVA AEC RACK MOUNTABLE UPS                                ,10940,07/11/2023,UPS                                               ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008753500001  ,SYNOLOGY STORAGE RS2423RP+                                  ,15931,07/20/2023,SERVER                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0117-0008762700001  ,8TB 3.5""  ENTERPRISE- GRADE SATA HDD DESIGNED               ,22282,07/20/2023,HARD DISK                                         ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
