barcode,desc,acost,adate,cat_type,locname,dept,status
0118-0007067000002       ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,     13794.64,11/10/2022,LOCKER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007067000003       ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,     13794.64,11/10/2022,LOCKER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007067000004       ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,     13794.64,11/10/2022,LOCKER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007872400001       ,DRY TYPE TRANSFORMER - 150 KVA                              ,    300000.00,11/01/2022,TRANSFORMER                                       ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007912700001       ,CIRCUIT BREAKER 400 AMP 3 PHASE 230V SCHNEIDER              ,     15442.00,11/01/2022,CIRCUIT BREAKER                                   ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FA_TRAN             
0118-0008724000001       ,HAND TRUCK SIZE 10                                          ,      3930.54,04/26/2023,HANDTRUCK                                         ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0008203000001       ,BROTHER DCP-T720DW INK TANK PRINTER                         ,     11562.50,07/12/2023,PRINTER                                           ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0008284400001       ,BIOMETRICS ZKTECO SILKFP-101TA                              ,     14508.93,07/31/2023,BIOMETRICS                                        ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0008606500001       ,12V 1KW SNAT INVERTER                                       ,      6500.00,09/13/2023,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0026-0007989800003       ,INDUSTRIAL GENERATOR SET (MODEL:4M11G75/6E2)                ,    478700.00,09/20/2023,GENERATOR                                         ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0116-0007494600001       ,MITS. FUSO CANTER FE84 6W CS#:H0C370 PL#:GAS-1526           ,   1428571.00,07/16/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0007658700002       ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,      6500.00,07/20/2023,WEIGHING SCALE                                    ,MFI-PIGGERY                   ,PIGGERY-MAIN ADMIN                                ,FA_TRAN             
0116-0009055600003       ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009055600004       ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009055600005       ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FA_TRAN             
0116-0009055600006       ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FA_TRAN             
0116-0009055600007       ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0116-0009055600008       ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0118-0007344200007       ,RADIO HANDSET MOTOPLUS DUAL BAND FM TRANSCEIVER             ,      2400.00,11/22/2023,RADIO                                             ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721200001       ,NUTEX MECHANICAL SCALE                                      ,     12300.00,11/23/2023,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721200002       ,NUTEX MECHANICAL SCALE                                      ,     12300.00,11/23/2023,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0008589400001       ,CI/DI FIRE HYDRANT 6""X3-WAY ASSEMBLY                        ,     36607.14,01/31/2024,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0008327400001       ,FLUKE 376 TRUE RMS                                          ,     32846.00,02/05/2024,TOOLS                                             ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0009463000001       ,CAMSCO BRAND ANALOG DIN RAIL SWITCH 230 AC                  ,      1071.43,02/29/2024,SWITCH                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0116-0004367500009       ,225XL S.SAVER HEATER W/ KIT UNIVERSAL MOUNT                 ,     46911.65,02/20/2024,HEATER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0116-0004367500010       ,225XL S.SAVER HEATER W/ KIT UNIVERSAL MOUNT                 ,     46911.65,02/20/2024,HEATER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0116-0004367500011       ,225XL S.SAVER HEATER W/ KIT UNIVERSAL MOUNT                 ,     46911.65,02/20/2024,HEATER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0116-0010059800001       ,MITS. FUSO CANTER FE85 CS#:B4F895 PL#:GAO-6914              ,   1587072.00,09/27/2018,VEHICLE                                           ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            ,FA_TRAN             
0118-0010150200001       ,FUJIDENZO CFZR/CHI FC88GDF 8.8                              ,     13348.21,06/19/2024,FREEZER/CHILLER                                   ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0010189600001       ,COMBO PH/CONDUCTIVITY/TDS TESTER (HIGH RANGE)               ,     13660.72,07/03/2024,MEASURING EQUIPMENT                               ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007188000001       ,HANNA FREE CHLORINE CHECKER HC                              ,      5089.29,07/03/2024,TEST KIT                                          ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721200003       ,NUTEX MECHANICAL SCALE                                      ,     12300.00,07/24/2024,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721200004       ,NUTEX MECHANICAL SCALE                                      ,     12300.00,07/24/2024,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721200005       ,NUTEX MECHANICAL SCALE                                      ,     12300.00,07/24/2024,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0118-0007721200006       ,NUTEX MECHANICAL SCALE                                      ,     12300.00,10/01/2024,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0011182500001       ,KUTAI AUTOMATIC VOLTAGE REGULATOR ADVR-16 63VDC             ,     23100.00,01/24/2025,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0011373800001       ,PANA REF NR-BP272VD                                         ,     18571.43,02/06/2025,REFRIGERATOR                                      ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0010185300001       ,ELECTRIC PUMP + JOKEY PUMP + CONTROL PANEL                  ,    240670.00,01/11/2025,PUMP                                              ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0010185300002       ,ELECTRIC PUMP + JOKEY PUMP + CONTROL PANEL                  ,    240670.00,01/11/2025,PUMP                                              ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007573500001       ,CPU SET I3                                                  ,     14732.14,02/12/2025,CPU                                               ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0011544800001       ,LG WM PT1200R 12KG TT LGRY                                  ,     12941.96,02/28/2025,WASHING MACHINE                                   ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0001696000001       ,NUTEX DIGITAL WEIGHING SCALE MODEL: SW-II SERIES            ,     14000.00,05/02/2025,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721400001       ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721400002       ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721400003       ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721400004       ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007721400005       ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,WEIGHING SCALE                                    ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007636000007       ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/08/2025,RADIO HANDSET                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007636000008       ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/08/2025,RADIO HANDSET                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007636000009       ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/08/2025,RADIO HANDSET                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007636000010       ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/08/2025,RADIO HANDSET                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0007636000011       ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/08/2025,RADIO HANDSET                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0004173100001       ,POWER SPRAYER 2HP(WL25 ASBC)                                ,     27900.00,05/28/2025,POWER SPRAYER                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0004173100002       ,POWER SPRAYER 2HP(WL25 ASBC)                                ,     27900.00,05/28/2025,POWER SPRAYER                                     ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0001266900001       ,DEWALT CORDLESS ELECTRIC DRILL                              ,     12810.00,05/28/2025,TOOLS                                             ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0003200100005       ,KNAPSACK SPRAYER TUNGHO                                     ,      2416.07,06/02/2025,SPRAYER                                           ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0011595500001       ,BAJAJ MAXIMA CARGO                                          ,    181116.53,06/03/2025,MOTORCYCLE-SURPLUS                                ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FAACQ               
0118-0010601000001       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000002       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000003       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000004       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000005       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000006       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000007       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000008       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000009       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000010       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000011       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000012       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000013       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000014       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000015       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000016       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000017       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000018       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000019       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000020       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000021       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000022       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000023       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000024       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000025       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000026       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000027       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000028       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000029       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601000030       ,SOLAR STREET LIGHTS                                         ,     19849.71,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100001       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100002       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100003       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100004       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100005       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100006       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100007       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100008       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100009       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100010       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100011       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100012       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100013       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100014       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100015       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100016       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100017       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100018       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0118-0010601100019       ,LIGHT POLE                                                  ,      9527.86,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
