barcode,desc,acost,adate,cat_type,locname,dept,status
0004210200001            ,FEEDS BODEGA                                                ,    700000.00,09/03/1998,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210300001            ,BODEGA EXTENSION                                            ,    216658.03,10/30/2008,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210400001            ,CONCRETE BUGGY                                              ,      1200.00,01/01/1997,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210500001            ,FLACKER MACHINE                                             ,      5769.00,03/08/2003,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210700001            ,STAINLESS DEBEAKER                                          ,      7500.00,03/15/2004,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210700002            ,STAINLESS DEBEAKER                                          ,     12000.05,01/31/2006,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210800001            ,SPRAYER KNAPSACK TUNGHO 16L                                 ,      2160.00,02/01/2009,SPRAYER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210900001            ,REARING BUILDING                                            ,  15558173.00,03/31/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211000001            ,EGGROOM BUILDING                                            ,   3086009.53,05/30/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211400001            ,LAYER 1 BUILDING                                            ,  16801289.11,01/31/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211500001            ,LAYER 2 BUILDING                                            ,  16321509.18,07/31/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211600001            ,EGG PACKING MACHINE                                         ,  12905395.70,08/08/2012,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211700001            ,ISUZU FORWARD DUMP TRUCK PL#:RMK-281                        ,   1116500.00,12/13/2012,VEHICLE                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211800001            ,MITS. FUSO CANTER ALUM. VAN TRUCK PL#:RMN-644               ,    595500.00,11/15/2012,VEHICLE                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004211900001            ,STEEL GARAGE                                                ,    245807.00,11/01/2004,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212000001            ,SLAUGHTER HOUSE                                             ,    100253.67,05/30/2008,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212100001            ,ELF 50 DUMP TRUCK GEN 475                                   ,    150000.00,05/11/1995,VEHICLE                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212200001            ,KUBOTA TRACTOR L1500                                        ,     40000.00,03/01/1997,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0002947200001            ,TRAILER                                                     ,     12000.00,06/01/1997,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000447400008            ,OFFICE TABLE BROWN                                          ,      3430.00,01/01/1996,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000447400009            ,OFFICE TABLE BROWN                                          ,      1500.00,01/01/1998,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000447400010            ,OFFICE TABLE BROWN                                          ,      1500.00,01/01/1998,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000447400011            ,OFFICE TABLE BROWN                                          ,      1500.00,01/01/1998,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000172700003            ,MEDICINE CABINET                                            ,      9550.00,09/30/2001,CABINET                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212300001            ,IWALA TIME RECORDER                                         ,     14500.00,06/15/1995,TIMERECORDER                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001123100002            ,AMPLIFIER                                                   ,      4887.50,08/05/1996,AMPLIFIER                                         ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000047800002            ,AIRCON KOPPEL                                               ,     50000.00,07/01/1999,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212400001            ,KETTLE SLAUGHTERHOUSE                                       ,      2518.25,11/01/2004,KETTLE                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212500001            ,FREEZER WINNER                                              ,     15999.00,06/15/2007,FREEZER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212600001            ,BACKPACK SPRAYER                                            ,      7000.00,02/25/2011,SPRAYER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001978900003            ,WASHING MACHINE                                             ,      6998.00,08/05/2011,WASHING MACHINE                                   ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210700003            ,STAINLESS DEBEAKER                                          ,     12500.00,07/28/2011,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210700004            ,STAINLESS DEBEAKER                                          ,     12500.00,07/28/2011,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000887100008            ,WATER TANK                                                  ,   1009204.38,04/30/2012,TANK                                              ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212700001            ,AIR COMPRESSOR VISTA                                        ,     51000.00,05/11/2012,AIR COMPRESSOR                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212800001            ,PALLET JACK 1.5 TONS                                        ,     13000.00,01/09/2013,PALLET TRUCK                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000416100003            ,DIGITAL WEIGHING SCALE ASUKI                                ,      6700.00,02/15/2013,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004212900001            ,EGGROOM                                                     ,     29832.87,01/01/2013,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003996400002            ,MESSHALL                                                    ,   1458545.66,11/01/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213000001            ,TIREBATH                                                    ,    239546.71,07/01/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213100001            ,SALTED EGGROOM                                              ,     58738.26,11/01/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213200001            ,GUARDHOUSE                                                  ,     57836.80,07/01/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213300001            ,GREESE GUN (MADE IN GERMANY)                                ,      2552.48,11/12/2011,GUN                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213400001            ,GRASS CUTTER (SUBARU BRAND)                                 ,     13041.00,02/25/2013,GRASS CUTTER                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001552700019            ,DINING TABLE                                                ,      6775.30,07/03/2012,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001552700020            ,DINING TABLE                                                ,      6775.30,07/03/2012,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001552700021            ,DINING TABLE                                                ,      6775.30,07/03/2012,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001552700022            ,DINING TABLE                                                ,      6775.30,07/03/2012,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001552700023            ,DINING TABLE                                                ,      6775.30,07/03/2012,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213500001            ,LONG TABLE (CONFERENCE)                                     ,      7714.23,02/15/2011,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003370200001            ,UPS 30KVA                                                   ,     60000.00,04/19/2011,UPS                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004213600001            ,CISCO CATALYST WS-C296OPP 13TT-L                            ,     31730.59,05/16/2012,NETWORK SWITCH                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001159400005            ,LCD MONITOR AOC 18.5"" 	                                     ,      4500.00,04/18/2012,MONITOR                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001649600002            ,CPU CORE I3-2100                                            ,     14000.00,04/18/2012,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214000001            ,OFFICE BUILDING                                             ,    534633.57,01/01/2013,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214400001            ,IMPACT DRILL MAKITA M: HP 1630                              ,      3250.00,06/17/2013,DRILL                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214500001            ,PRINTER EPSON L210  W/ SCANNER                              ,      7795.00,07/03/2013,PRINTER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214600001            ,LAYER 3 BUILDING                                            ,  16276078.43,09/20/2012,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001159400006            ,LCD MONITOR AOC 18.5"" 	                                     ,      4500.00,09/09/2013,MONITOR                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214700001            ,CPU CORE I3-3210                                            ,     12000.00,09/09/2013,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001159400007            ,LCD MONITOR AOC 18.5"" 	                                     ,      4500.00,10/09/2013,MONITOR                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214700002            ,CPU CORE I3-3210                                            ,     12000.00,10/09/2013,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001159400008            ,LCD MONITOR AOC 18.5"" 	                                     ,      4500.00,10/09/2013,MONITOR                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214700003            ,CPU CORE I3-3210                                            ,     12000.00,10/09/2013,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214800001            ,LAYER BUILDING 4                                            ,  14415188.43,03/31/2013,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004214900001            ,REARING BUILDING 2                                          ,  17801942.89,04/30/2014,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003207700030            ,EPSON PRINTER LQ-310                                        ,     10850.00,05/20/2014,PRINTER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001168700026            ,CPU                                                         ,     12370.00,06/04/2014,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001109100010            ,BIOMETRIC CONTROL PANEL                                     ,     11200.00,09/16/2014,BIOMETER                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001109100011            ,BIOMETRIC CONTROL PANEL                                     ,     11200.00,09/16/2014,BIOMETER                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001109100012            ,BIOMETRIC CONTROL PANEL                                     ,     11200.00,09/16/2014,BIOMETER                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004215000001            ,DRY STORAGE BUILDING                                        ,   3767489.94,07/30/2014,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004215100001            ,REARING BUILDING 3                                          ,  15567585.95,07/30/2014,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004215200001            ,AIRCON CARRIER A/C FP WCARGO10EE 1 HP                       ,     20638.08,09/29/2014,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004215300001            ,HANGING SCALE NUTEK 5KGS                                    ,      3800.00,10/13/2014,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900005            ,CARRIER AIRCON 1.5 HP                                       ,     22462.08,11/18/2014,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900006            ,CARRIER AIRCON 1.5 HP                                       ,     22462.08,11/18/2014,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003523200001            ,CHLORINATOR                                                 ,     41800.00,12/13/2014,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004216200001            ,LAYER BUILDING 5                                            ,  15796152.53,11/30/2014,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004216300001            ,LAYER BUILDING 6                                            ,  15146440.83,11/30/2014,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001159400009            ,LCD MONITOR AOC 18.5"" 	                                     ,      3950.00,01/26/2015,MONITOR                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0002616600007            ,CPU CORE I3-3240                                            ,     12750.00,01/26/2015,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000064900030            ,COMPUTER TABLE                                              ,      6603.50,03/20/2015,TABLE                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003945000001            ,SHOP-VACUUM CLEANER                                         ,      5499.75,03/20/2015,VACUUM                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004216400001            ,LED HAIER TV                                                ,     17000.00,05/02/2015,TV                                                ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004216500001            ,PORTABLE WELDING MACHINE DAIDEN                             ,      6000.00,07/18/2015,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003523200002            ,CHLORINATOR                                                 ,     41800.00,10/23/2015,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003518200001            ,KENWOOD BASE TK-7108VHF FM TRANSCEIVER                      ,     11500.00,01/22/2016,RADIO BASE                                        ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0003518200002            ,KENWOOD BASE TK-7108VHF FM TRANSCEIVER                      ,     11500.00,01/22/2016,RADIO BASE                                        ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004216600001            ,MOTORCYCLE TMX 125                                          ,     49700.00,01/26/2016,MOTOR                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210600002            ,HANGING SCALE NUTEX                                         ,      2800.00,02/05/2016,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210600003            ,HANGING SCALE NUTEX                                         ,      2800.00,02/05/2016,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210600004            ,HANGING SCALE NUTEX                                         ,      2800.00,02/05/2016,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210600005            ,HANGING SCALE NUTEX                                         ,      2800.00,02/05/2016,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004210600006            ,HANGING SCALE NUTEX                                         ,      2800.00,02/05/2016,WEIGHING SCALE                                    ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004216700001            ,AIRCON WINDOW TYPE PANASONIC                                ,     28318.00,02/24/2016,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217000001            ,EXTENDED LADDER ELECT.                                      ,     13300.00,03/28/2016,LADDER-STEEL                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217100001            ,MOTOR GARAGE                                                ,    179290.72,03/31/2015,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217200001            ,CEILING FAN BOSTON BAY                                      ,      3425.00,09/09/2016,FAN                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217200002            ,CEILING FAN BOSTON BAY                                      ,      3425.00,09/09/2016,FAN                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217300001            ,MINICONFERENCE                                              ,     57674.30,09/15/2016,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001165600002            ,HYDRAULIC HAND PALLET TRUCK                                 ,     13000.00,10/11/2016,PALLET TRUCK                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000063900003            ,CELLPHONE SAMSUNG                                           ,       899.00,10/07/2016,CELLPHONE                                         ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217400001            ,DEBEAKER LYON                                               ,     12500.00,11/01/2016,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217400002            ,DEBEAKER LYON                                               ,     12500.00,11/01/2016,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217500001            ,DOSATRON                                                    ,     20215.50,11/25/2016,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217500002            ,DOSATRON                                                    ,     20215.50,11/25/2016,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217600001            ,ROLL UP DOOR                                                ,    101484.90,09/29/2016,DOOR                                              ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217700001            ,WATER METER                                                 ,     12825.00,01/02/2017,METER                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217700002            ,WATER METER                                                 ,     12825.00,01/02/2017,METER                                             ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217800001            ,SPRAYER TONGHO                                              ,      1900.00,03/08/2017,SPRAYER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004217900001            ,TANK SUPPORT                                                ,     17614.46,06/30/2017,TANK                                              ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004218000001            ,MEDICINE WAREHOUSE                                          ,    281839.92,08/30/2017,BUILDING                                          ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004218100001            ,PRINTER L360 EPSON W/ SCANNER                               ,      7350.00,11/07/2017,PRINTER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001762900002            ,REGULATED POWER SUPPLY                                      ,      4800.00,04/20/2016,POWER SUPPLY                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001762900003            ,REGULATED POWER SUPPLY                                      ,      4800.00,04/20/2016,POWER SUPPLY                                      ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900007            ,CARRIER AIRCON 1.5 HP                                       ,     23100.00,02/07/2018,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004218200001            ,CHILLER UPRIGHT FUJIDENZO                                   ,     17700.00,02/24/2018,CHILLER                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001159400010            ,LCD MONITOR AOC 18.5"" 	                                     ,      3700.00,04/16/2018,MONITOR                                           ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900009            ,CARRIER AIRCON 1.5 HP                                       ,     18000.00,07/21/2018,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900010            ,CARRIER AIRCON 1.5 HP                                       ,     18000.00,07/21/2018,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900011            ,CARRIER AIRCON 1.5 HP                                       ,     18000.00,07/21/2018,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900012            ,CARRIER AIRCON 1.5 HP                                       ,     18000.00,07/21/2018,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0001696900013            ,CARRIER AIRCON 1.5 HP                                       ,     18000.00,07/21/2018,AIRCON                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0004218300001            ,CPU CORE I3 ASUS 320 HDD                                    ,     12700.00,09/06/2012,CPU                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0002305100002            ,INFRARED THERMOMETER                                        ,      4500.00,08/08/2011,OTHERS                                            ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600088            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600089            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600090            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600091            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600092            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600093            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600094            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600095            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600096            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600097            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600098            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600099            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600100            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600101            ,DOUBLE DECK                                                 ,      2000.00,01/01/1997,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600102            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600103            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600104            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600105            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600106            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600107            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600108            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600109            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600110            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600111            ,DOUBLE DECK                                                 ,      6000.00,04/21/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600112            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600113            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600114            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600115            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600116            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600117            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600118            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600119            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
0000928600120            ,DOUBLE DECK                                                 ,         1.00,07/27/2018,BED                                               ,MFI-POULTRY LAYER             ,POULTRY-ADMIN OFFICE                              ,                    
