barcode,desc,acost,adate,cat_type,locname,dept,status
0001287700001            ,AUTOMATIC VOLTAGE REGULATOR                                 ,     21400.00,07/01/2008,REGULATOR                                         ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003181300001            ,BAG CLOSING MACHINE MODEL NP-7                              ,     23500.00,10/09/2003,MACHINE TOOLS                                     ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0000351600002            ,IP PHONE                                                    ,     18600.00,  /  /    ,TELEPHONE                                         ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003181400001            ,COMPRESSOR ATLAS                                            ,    231000.00,03/01/2000,COMPRESSOR                                        ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003181500001            ,AIR COMPRESSOR ATLAS(PARTIAL 560K) GA15                     ,    784000.00,09/23/2011,AIR COMPRESSOR                                    ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003181700001            ,FEEDMILL MACHINERIES                                        ,  44000000.00,01/01/2001,MACHINE TOOLS                                     ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003181800001            ,GEAR MOTOR                                                  ,     37980.00,10/31/2002,MOTOR                                             ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003181800002            ,GEAR MOTOR                                                  ,     33520.00,11/30/2002,MOTOR                                             ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003182000001            ,PELLET DYE HOLDER(SPAREPARTS)                               ,   2161693.78,12/01/2006,HOLDER                                            ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003182100001            ,PNEUMATIC KNOCKER                                           ,     94936.99,07/01/2003,PUMP                                              ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003182100002            ,PNEUMATIC KNOCKER                                           ,     94936.99,07/01/2003,PUMP                                              ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003182200001            ,REGULATOR POWER SUPPLY                                      ,      3000.00,01/01/2001,POWER SUPPLY                                      ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003182300001            ,SCALE                                                       ,     10000.00,01/01/2001,WEIGHING SCALE                                    ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
0003182400001            ,SEALER                                                      ,     28500.00,01/01/2001,OTHERS                                            ,FEEDMILL                                ,FEEDMILL ADMIN                                    ,                    
