barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0010287400019            ,TABLE 1100L - MAPLE                                         ,      3118.31,02/01/2011,FUR. & FIXT.        ,TABLE                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287400020            ,TABLE 1100L - MAPLE                                         ,      3118.31,02/01/2011,FUR. & FIXT.        ,TABLE                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287400021            ,TABLE 1100L - MAPLE                                         ,      3118.31,02/01/2011,FUR. & FIXT.        ,TABLE                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287400022            ,TABLE 1100L - MAPLE                                         ,      3118.31,02/01/2011,FUR. & FIXT.        ,TABLE                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287500002            ,TABLE 1100L-MAPLE(GRAY KB TRAY)                             ,      3351.60,01/21/2012,FUR. & FIXT.        ,TABLE                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287500003            ,TABLE 1100L-MAPLE(GRAY KB TRAY)                             ,      3351.60,01/21/2012,FUR. & FIXT.        ,TABLE                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287600001            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,01/21/2012,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287600002            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,01/21/2012,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287600003            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,01/21/2012,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287600004            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,01/21/2012,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700002            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700003            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700004            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700005            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700007            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700008            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700012            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700013            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700014            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700015            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700016            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700017            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700018            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700022            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700023            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700024            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700025            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700026            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287700027            ,CF-46-3 CABINET DDF MOBILE                                  ,      2000.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800006            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800008            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800009            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800011            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800012            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800013            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800014            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800015            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800017            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800018            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287800019            ,DI 701 STAFF CHAIR W/O ARMREST                              ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900001            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900002            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900003            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900004            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900005            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900006            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900007            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900009            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900010            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900012            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900013            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010287900014            ,B4-5 VERTICAL CABINET - BEIGE                               ,     10684.50,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010288000001            ,CG-2 2GLASS SLIDING DOOR                                    ,      5360.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010288100001            ,CD-3 LATERAL CABINET-BEIGE                                  ,      9420.00,02/01/2011,FUR. & FIXT.        ,CABINET                                           ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010288400003            ,DI 701 STAFF CHAIR WITH ARMREST                             ,      2988.00,02/01/2011,FUR. & FIXT.        ,CHAIR                                             ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010288600001            ,DELL MONITOR S# 11S-1EZS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010288700001            ,DELL CPU-S.TAG# 92M582S (380DT)                             ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010288800001            ,DELL MONITOR S# 11S-1D6S                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010289000001            ,DELL MONITOR S# 11P-OQ7S                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010289100001            ,DELL CPU-S.TAG# BBK582S (380DT)                             ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010289300001            ,DELL CPU-S.TAG# F1H682S (380DT)                             ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010289600001            ,DELL MONITOR S# 11P-OQXS                                    ,         0.00,03/21/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010289800001            ,DELL MONITOR S# 11S-1KVS                                    ,         0.00,03/21/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010290100001            ,CPU- CIVO                                                   ,         0.00,  /  /    ,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010290200001            ,DELL MONITOR S# 11S-1KTS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010290300001            ,DELL MONITOR S# 11P-OP7S                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010290400001            ,DELL MONITOR S# 11P-OP9S                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010290500001            ,DELL MONITOR S# 11S-1L2S                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0000805300001            ,SAMSUNG LAPTOP S#HV3691FC600641                             ,     25000.00,02/05/2013,OFF. EQPT.          ,LAPTOP                                            ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291100001            ,DELL MONITOR S# 11P-OPLS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291300001            ,DELL MONITOR S# 11P-OQOS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291400001            ,DELL MONITOR S# 11S-1ECS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291600001            ,DELL MONITOR S# 11P-OP5S                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291700001            ,DELL MONITOR S# OBC-1CZS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291800001            ,DELL CPU-S.TAG# 8WC4B2S                                     ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010291900001            ,DELL MONITOR S# 11S-OPMS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292000001            ,DELL CPU-S.TAG#HWC4B2S                                     ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292100001            ,DELL MONITOR S# 11P-OQPS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292200001            ,DELL CPU-S.TAG# 1SC4B2S                                     ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292300001            ,DELL MONITOR S# 11S-1DUS                                    ,         0.00,03/23/2011,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292400001            ,DELL CPU-S.TAG# 2RC4B2S                                     ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292500001            ,AOC MONITOR S# CLCBBH8026923                                ,         0.00,  /  /    ,OFF. EQPT.          ,MONITOR                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010292600001            ,DELL CPU-S.TAG# 9RC4B2S                                     ,     29950.00,03/23/2011,OFF. EQPT.          ,CPU                                               ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010293200001            ,EPSON LQ-300+II S# G85Y006472                               ,         0.00,  /  /    ,OFF. EQPT.          ,PRINTER                                           ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010293400001            ,CISCO IP PHONE S#FCH1450AFHA                                ,     18078.51,02/01/2011,OFF. EQPT.          ,TELEPHONE                                         ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010293500001            ,CISCO IP PHONE S#FCH1450AEUX                                ,     18078.51,02/01/2011,OFF. EQPT.          ,TELEPHONE                                         ,        10,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
0010293600001            ,PANASONIC FACSIMILE KX-FT931CX                              ,         0.00,  /  /    ,OFF. EQPT.          ,FAX MACHINE                                       ,         3,MARCELA PHARMA DISTRIBUTORS INC.                  ,LDI-DISTRIBUTION SALES GROUP                      ,                    
