barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0117-0004228300001  ,HANGING SCALE NUTEX 10KG                                    ,      3950.00,12/18/2023,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0004228300002  ,HANGING SCALE NUTEX 10KG                                    ,      3950.00,12/18/2023,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007658700001  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,      6500.00,12/18/2023,OTHER EQPT.         ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007658700002  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,      6500.00,12/18/2023,OTHER EQPT.         ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007658700003  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,      6500.00,12/18/2023,OTHER EQPT.         ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007721200004  ,NUTEX MECHANICAL SCALE                                      ,     12300.00,12/18/2023,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007721200005  ,NUTEX MECHANICAL SCALE                                      ,     12300.00,12/18/2023,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0116-0005458600004  ,KARCHER CLASSIC HIGH PRESSURE CLEANERS HD 6/15-4 C          ,     54428.50,12/11/2023,MACH. & EQPT.       ,MACHINE TOOLS                                     ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0117-0009433500001  ,SOLAR INVERTER SNADI INVERTER TOROIDAL WALL                 ,      5500.00,01/31/2024,STR. EQPT.          ,OTHERS                                            ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0009738400001  ,SALEM BED 36X78 (NIGHT AND DAY W/ PULL-OUT)                 ,     16425.00,03/07/2024,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0004173100001  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,     27900.00,03/09/2024,MACH. & EQPT.       ,POWER SPRAYER                                     ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0004173100002  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,     27900.00,03/09/2024,MACH. & EQPT.       ,POWER SPRAYER                                     ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0116-0009652500003  ,6L AQUA FOAM( AFFF) TROPICAL FIRE EXTINGUISHER              ,      2209.82,03/15/2024,STR. EQPT.          ,FIRE EXTINGUISHER                                 ,        10,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009652500004  ,6L AQUA FOAM( AFFF) TROPICAL FIRE EXTINGUISHER              ,      2209.82,03/15/2024,STR. EQPT.          ,FIRE EXTINGUISHER                                 ,        10,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0117-0008758600001  ,AIRCON CARRIER 0.75HP                                       ,     25648.00,04/25/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0008758600002  ,AIRCON CARRIER 0.75HP                                       ,     25648.00,04/25/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0009771200001  ,PULSATRON( CHLORINATOR)0.2 AMPS SINGLE PHASE 230V           ,     40000.00,06/04/2024,MACH. & EQPT.       ,OTHERS                                            ,         3,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0117-0009771200002  ,PULSATRON( CHLORINATOR)0.2 AMPS SINGLE PHASE 230V           ,     40000.00,06/04/2024,MACH. & EQPT.       ,OTHERS                                            ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0009771200003  ,PULSATRON( CHLORINATOR)0.2 AMPS SINGLE PHASE 230V           ,     40000.00,06/04/2024,MACH. & EQPT.       ,OTHERS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-ADMIN                                         ,FA_TRAN             
0117-0010150200001  ,FUJIDENZO CFZR/CHI FC88GDF 8.8                              ,     13348.21,06/19/2024,STR. EQPT.          ,FREEZER/CHILLER                                   ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010150000001  ,LG UHD 65UR8150PSB                                          ,     32042.86,06/19/2024,OFF. EQPT.          ,TV                                                ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0009783700001  ,APC BVX650I-PH 650VA UPS                                    ,      2276.79,06/28/2024,OFF. EQPT.          ,UPS                                               ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0009783700002  ,APC BVX650I-PH 650VA UPS                                    ,      2276.79,06/28/2024,OFF. EQPT.          ,UPS                                               ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010189600001  ,COMBO PH/CONDUCTIVITY/TDS TESTER (HIGH RANGE)               ,     13660.72,07/03/2024,TOOLS               ,MEASURING EQUIPMENT                               ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010106100001  ,MCCB SCHNEIDER EASYPACT 500AT @630 EZC630N                  ,     19460.75,07/03/2024,ELEC. INTS. & EQPT. ,CIRCUIT BREAKER                                   ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010106200001  ,MCCB SCHNEIDER EASTPACT 350AT @400 EZC400N                  ,     15366.25,07/03/2024,ELEC. INTS. & EQPT. ,CIRCUIT BREAKER                                   ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010106300001  ,MCCB SCHNEIDER EASYPACT 250AT @250 EZC250F                  ,      6727.90,07/03/2024,ELEC. INTS. & EQPT. ,CIRCUIT BREAKER                                   ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007188000001  ,HANNA FREE CHLORINE CHECKER HC                              ,      5700.00,07/03/2024,STR. EQPT.          ,TEST KIT                                          ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100001  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100002  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100003  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100004  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100005  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100006  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100007  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100008  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100009  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100010  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100011  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100012  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100013  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100014  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100015  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/29/2024,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0116-0008974300001  ,HONDA XRM125 DS PL#:G480KT                                  ,     75000.00,07/20/2023,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0117-0007815800001  ,KNAPSACK SPRAYER                                            ,      2416.07,08/15/2024,STR. EQPT.          ,SPRAYER                                           ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007815800002  ,KNAPSACK SPRAYER                                            ,      2416.07,08/15/2024,STR. EQPT.          ,SPRAYER                                           ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007815800003  ,KNAPSACK SPRAYER                                            ,      2416.07,08/15/2024,STR. EQPT.          ,SPRAYER                                           ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007815800004  ,KNAPSACK SPRAYER                                            ,      2416.07,08/15/2024,STR. EQPT.          ,SPRAYER                                           ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007815800005  ,KNAPSACK SPRAYER                                            ,      2416.07,08/15/2024,STR. EQPT.          ,SPRAYER                                           ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007815800006  ,KNAPSACK SPRAYER                                            ,      2416.07,08/15/2024,STR. EQPT.          ,SPRAYER                                           ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0000560600001  ,LA GERMANIA E. STOVE                                        ,      2496.43,10/15/2024,MACH. & EQPT.       ,STOVE                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0008327400001  ,FLUKE 376 TRUE RMS                                          ,     38244.00,01/23/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011182500001  ,KUTAI AUTOMATIC VOLTAGE REGULATOR ADVR-16 63VDC             ,     23100.00,01/24/2025,STR. EQPT.          ,OTHERS                                            ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010185300001  ,ELECTRIC PUMP + JOKEY PUMP + CONTROL PANEL                  ,    240670.00,01/21/2025,MACH. & EQPT.       ,PUMP                                              ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0008834100001  ,MAKITA ANGLE GRINDER                                        ,      3133.12,04/02/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100016  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      5714.29,04/02/2025,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100017  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      5714.29,04/02/2025,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100018  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      5714.29,04/02/2025,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100019  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      5714.29,04/02/2025,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010000100020  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      5714.29,04/02/2025,STR. EQPT.          ,HEATER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007573500001  ,CPU SET I3                                                  ,     15133.93,04/22/2025,OFF. EQPT.          ,CPU                                               ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010826300001  ,MS WINDOWS 11 HOME 64BIT ENG INTL 1 PK DSP OEM              ,      6785.71,04/22/2025,SOFTWARE            ,SOFTWARE                                          ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010857700001  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,04/22/2025,OFF. EQPT.          ,MONITOR                                           ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0010857700002  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2678.57,04/30/2025,OFF. EQPT.          ,MONITOR                                           ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0001696000001  ,NUTEX DIGITAL WEIGHING SCALE MODEL: SW-II SERIES            ,     14000.00,05/09/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007721400003  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/09/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007721400004  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/09/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007721400005  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/09/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007721400006  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/09/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007636000001  ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/09/2025,OFF. EQPT.          ,RADIO HANDSET                                     ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007636000002  ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/09/2025,OFF. EQPT.          ,RADIO HANDSET                                     ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007636000003  ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/09/2025,OFF. EQPT.          ,RADIO HANDSET                                     ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0007636000004  ,MOTOPLUS HANDHELD RADIO                                     ,      2400.00,05/09/2025,OFF. EQPT.          ,RADIO HANDSET                                     ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011595500001  ,BAJAJ MAXIMA CARGO                                          ,    181116.53,06/03/2025,TRNS. EQPT.         ,MOTORCYCLE-SURPLUS                                ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0116-0009264100001  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009264100002  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009264100003  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009264100005  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009264100006  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0010194200002  ,DJ 230V 500 GPM 110PSI ( ALARM CHECK VALVE                  ,    704400.00,01/21/2025,MACH. & EQPT.       ,MACH. & EQUIPMENT                                 ,         5,MFI-PIGGERY                   ,PIGGERY-MAIN ADMIN                                ,FA_TRAN             
0117-0011701700001  ,SY BUNK BED                                                 ,     17594.19,06/26/2025,STR. EQPT.          ,BED                                               ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011570000001  ,DOUBLE DECK SINGLE WOOD FRAME                               ,     12129.91,07/02/2025,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011570600001  ,MEGA SUPER QUILTED 4X36X75                                  ,      2443.75,07/02/2025,FUR. & FIXT.        ,OTHERS                                            ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011570600002  ,MEGA SUPER QUILTED 4X36X75                                  ,      2443.75,07/02/2025,FUR. & FIXT.        ,OTHERS                                            ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011725200001  ,DEEP FREEZE COOLER BOX 20LTR HG-C020                        ,      2285.53,07/18/2025,FUR. & FIXT.        ,BOX                                               ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011830000001  ,DEEP FREEZE COOLER BOX 40LTR HG-C040                        ,      4142.68,07/18/2025,FUR. & FIXT.        ,BOX                                               ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011595500002  ,BAJAJ MAXIMA CARGO                                          ,    181116.53,07/24/2025,TRNS. EQPT.         ,MOTORCYCLE-SURPLUS                                ,         2,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0009819300001  ,SUNNIK SECTIONAL WATER TANKS                                ,   1389360.00,08/01/2025,FUR. & FIXT.        ,TANK                                              ,        10,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0117-0011715600001  ,PPR FUSION WELDING MACHINE                                  ,      2678.57,07/25/2025,MACH. & EQPT.       ,MACHINE TOOLS                                     ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0012379200001  ,RG-EW1300G                                                  ,      1580.36,09/09/2025,STR. EQPT.          ,ROUTER                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0012787600001  ,ACE LED20 K202QBI 19.5"" LED MONITOR (VGA HDMI)              ,      3258.93,11/24/2025,OFF. EQPT.          ,MONITOR                                           ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0013004900001  ,FUNJIDENZO WASHING MACHINE SPIN DRYER 8KLG                  ,      7141.07,12/29/2025,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0012488400001  ,REFRIGERATOR (FUJIDENZO)                                    ,      6873.21,01/22/2026,MACH. & EQPT.       ,REFRIGERATOR                                      ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0012429500001  ,HP NBK 15 FC0486AU R5                                       ,     28117.86,01/22/2026,OFF. EQPT.          ,LAPTOP                                            ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0012609100001  ,GALAXY A56 5G                                               ,     22741.25,02/09/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0116-0007721400003  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,01/15/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0007721400011  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0007721400013  ,SALTER DIAL HANGING SCALE                                   ,      8500.00,05/02/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0010302900005  ,NUTEX HANGING SCALE 10KLS CAPACITY                          ,      3950.00,04/27/2026,STR. EQPT.          ,WEIGHING SCALE                                    ,         1,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0010302900009  ,NUTEX HANGING SCALE 10KLS CAPACITY                          ,      3950.00,04/27/2026,STR. EQPT.          ,WEIGHING SCALE                                    ,         1,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0010302900012  ,NUTEX HANGING SCALE 10KLS CAPACITY                          ,      3950.00,04/27/2026,STR. EQPT.          ,WEIGHING SCALE                                    ,         1,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0117-0013090300001  ,BSP-095-BAUDOUIN MODULE                                     ,     54000.00,06/15/2026,STR. EQPT.          ,OTHERS                                            ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0117-0011544900001  ,LG WM PT1200R 12KG TT LGRY                                  ,     12498.21,06/11/2026,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0070-0006401900038  ,MAKITA 7650H MIST BLOWER                                    ,     33750.00,03/16/2026,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0070-0006401900039  ,MAKITA 7650H MIST BLOWER                                    ,     33750.00,03/16/2026,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0070-0009264100013  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,SOUTH PALMS DOS               ,SPD-ADMIN                                         ,FA_TRAN             
0070-0009264100014  ,DOSATRON CHLORINATOR D20S/ D20AL2VF                         ,    147321.43,04/30/2025,TOOLS               ,TOOLS                                             ,         3,SOUTH PALMS DOS               ,SPD-ADMIN                                         ,FA_TRAN             
0117-0013511100001  ,REFRIGERATOR (FUJIDENZO INVERTER 69 LTR)                    ,      7051.79,07/02/2026,MACH. & EQPT.       ,REFRIGERATOR                                      ,         3,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FAACQ               
0070-0006401900040  ,MAKITA 7650H MIST BLOWER                                    ,     33750.00,03/16/2026,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0070-0006401900041  ,MAKITA 7650H MIST BLOWER                                    ,     33750.00,03/16/2026,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0070-0006401900042  ,MAKITA 7650H MIST BLOWER                                    ,     33750.00,03/16/2026,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
