barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0078-0009783700001  ,APC BVX650I-PH 650VA UPS                                    ,      2276.79,12/09/2024,OFF. EQPT.          ,UPS                                               ,         5,CRUST & PEPPER FOODLANE INC.  ,ICM-RED RIBBON LGF                                ,FAACQ               
0078-0011003500001  ,COMPRESSOR COPELAND SCROLL TYPE                             ,     47500.00,02/14/2025,OFF. EQPT.          ,COMPRESSOR                                        ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0078-0011003500002  ,COMPRESSOR COPELAND SCROLL TYPE                             ,     47500.00,02/18/2025,OFF. EQPT.          ,COMPRESSOR                                        ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0077-0007302100001  ,WATTHOUR METER GE KV2C FORM 9S 460V 3PHASE 3W+G             ,     23750.00,04/25/2025,ELEC. INTS. & EQPT. ,METER                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0011859200001  ,METER SOCKET FOR 9S                                         ,      4750.00,04/25/2025,                    ,MAINTENANCE SUPPLIES                              ,         0,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0078-0011562500001  ,GAS RICE COOKER                                             ,      9958.93,05/26/2025,STR. EQPT.          ,RICE COOKER                                       ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0076-0001170700001  ,CELLPHONE                                                   ,      2899.00,05/29/2025,OFF. EQPT.          ,CELLPHONE                                         ,         3,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0076-0011688200001  ,LG SMART 32LQ630BPSA                                        ,     12290.18,05/30/2025,STR. EQPT.          ,TV                                                ,         3,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0076-0011688200002  ,LG SMART 32LQ630BPSA                                        ,     12290.18,05/30/2025,STR. EQPT.          ,TV                                                ,         3,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0078-0010936200001  ,CELLPHONE VIVO Y04 8GB/64GB                                 ,      4195.54,06/02/2025,OFF. EQPT.          ,CELLPHONE                                         ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0078-0011637300001  ,ZTE PHONE                                                   ,      2899.00,06/23/2025,OFF. EQPT.          ,CELLPHONE                                         ,         3,CRUST & PEPPER FOODLANE INC.  ,ICM-GREENWICH                                     ,FAACQ               
0077-0011859900001  ,CONDENSING UNIT BRAND COPELAND SCROLL                       ,    178571.43,07/11/2025,MACH. & EQPT.       ,MACHINE MOTOR                                     ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0078-0010254700001  ,BIOMETRIC ZKTECO                                            ,      6789.00,07/29/2025,OFF. EQPT.          ,BIOMETRICS                                        ,         3,CRUST & PEPPER FOODLANE INC.  ,ICM-GREENWICH                                     ,FAACQ               
0076-0008431100001  ,EPSON ECOTANK L121 INK TANK PRINTER                         ,      5084.82,08/04/2025,OFF. EQPT.          ,PRINTER                                           ,         3,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0076-0004107100001  ,PAGING SYSTEM                                               ,      8869.00,09/18/2025,OFF. EQPT.          ,OTHERS                                            ,         3,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0076-0008577200001  ,CARRIER A/C 53CFE ASC REM 6HP                               ,    103057.14,10/21/2025,MACH. & EQPT.       ,AIRCON                                            ,         5,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0077-0002639200001  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200002  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200003  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200004  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200005  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200006  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200007  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200008  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200009  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200010  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200011  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200012  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200013  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200014  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200015  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200016  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200017  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200018  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200019  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0002639200020  ,TABLE                                                       ,      3000.00,10/23/2025,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100001  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100002  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100003  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100004  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100005  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100006  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100007  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100008  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100009  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003823100010  ,CHAIRS                                                      ,      1500.00,10/23/2025,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0076-0012518500001  ,HIKVISION DS-2CD2143G2-I 4MP DOME CAMERA                    ,      5127.00,10/27/2025,OFF. EQPT.          ,CAMERA                                            ,         3,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0076-0012627200001  ,ASUS NBK E1504FA                                            ,     28120.54,10/27/2025,OFF. EQPT.          ,LAPTOP                                            ,         3,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0078-0000922100001  ,APC UPS 650 VA                                              ,      2187.50,11/05/2025,OFF. EQPT.          ,UPS                                               ,         5,CRUST & PEPPER FOODLANE INC.  ,ICM-GREENWICH                                     ,FAACQ               
0076-0009323000001  ,HANABISHI RICE COOKER                                       ,      6610.71,01/05/2026,STR. EQPT.          ,RICE COOKER                                       ,         3,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0076-0013089700001  ,HAND DRYER KAISER FL-2020 WHT                               ,      2119.69,03/30/2026,STR. EQPT.          ,HAND DRYER                                        ,         5,ROSE EN HONEY FOODLINE INC.   ,PM-JOLLIBEE                                       ,FAACQ               
0076-0013243400001  ,ACER NBK AL14 42P R8ST PNK                                  ,     25981.25,04/07/2026,STR. EQPT.          ,LAPTOP                                            ,         3,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0076-0013089700002  ,HAND DRYER KAISER FL-2020 WHT                               ,      2231.25,04/14/2026,STR. EQPT.          ,HAND DRYER                                        ,         5,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0077-0003716200001  ,AUTOMATIC HAND DRYER                                        ,      2119.69,04/16/2026,PROD. EQPT.         ,                                                  ,         3,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0012333900001  ,COMMERCIAL INDUCTION STOVE                                  ,     10714.29,04/23/2026,MACH. & EQPT.       ,STOVE                                             ,         3,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0012333900002  ,COMMERCIAL INDUCTION STOVE                                  ,     10714.29,04/23/2026,MACH. & EQPT.       ,STOVE                                             ,         3,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0076-0011064900001  ,TEMPERATURE CONTROL DEI- 617S/E                             ,      3800.00,04/30/2026,STR. EQPT.          ,OTHERS                                            ,         3,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0077-0013288300001  ,REDMI A5 (CELLPHONE)                                        ,      4016.96,05/12/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0077-0003716200002  ,AUTOMATIC HAND DRYER                                        ,      2186.62,06/16/2026,PROD. EQPT.         ,                                                  ,         3,CHARCOAL & CHOP FOODLINE INC. ,ICM-MANG INASAL                                   ,FAACQ               
0076-0013346400001  ,HAND DRYER KAISER FL - 2020 WHT                             ,      2231.25,06/29/2026,STR. EQPT.          ,HAND DRYER                                        ,         5,ROSE EN HONEY FOODLINE INC.   ,ICM-JOLLIBEE                                      ,FAACQ               
0076-0012210100001  ,ZKTECO K14 FINGERPRINT & RFID BIOMETRICS                    ,      7709.82,07/13/2026,OFF. EQPT.          ,BIOMETRICS                                        ,         3,ROSE EN HONEY FOODLINE INC.   ,ASCM-GREENWICH                                    ,FAACQ               
0078-0013446300001  ,ACER NBK AL14 32P CORE3                                     ,     24999.11,08/12/2026,OFF. EQPT.          ,LAPTOP                                            ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0078-0012812200001  ,LG UHD 43UA7350PSB                                          ,     15258.93,08/12/2026,OFF. EQPT.          ,TV                                                ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0078-0012812200002  ,LG UHD 43UA7350PSB                                          ,     15258.93,08/12/2026,OFF. EQPT.          ,TV                                                ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0078-0012644200001  ,KONZERT SPKR PA-12MK2                                       ,      7360.71,08/12/2026,STR. EQPT.          ,SPEAKER                                           ,         3,CRUST & PEPPER FOODLANE INC.  ,ASCM-JOLLIBEE                                     ,FAACQ               
0076-0013622600001  ,CPU SET INTEL CORE I5                                       ,     33794.64,08/26/2026,OFF. EQPT.          ,CPU                                               ,         3,ROSE EN HONEY FOODLINE INC.   ,PM-JOLLIBEE                                       ,FAACQ               
