barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0044-0010619200108  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200111  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200113  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200115  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200117  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200120  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200121  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200123  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200125  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200126  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200127  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200128  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0044-0010619200129  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,OFF. EQPT.          ,CHAIR                                             ,         5,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0012-0013499800001  ,CANNON DSLR EOS 1500D 18-55MM                               ,     36303.57,06/19/2026,STR. EQPT.          ,CAMERA                                            ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0007344000001  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000002  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000003  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000004  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000005  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000006  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000007  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,06/29/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0013433700001  ,42-DOOR CUSTOM MADE STEEL LOCKER CABINET                    ,     35517.86,07/07/2026,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013433700002  ,42-DOOR CUSTOM MADE STEEL LOCKER CABINET                    ,     35517.86,07/07/2026,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013433700003  ,42-DOOR CUSTOM MADE STEEL LOCKER CABINET                    ,     35517.86,07/07/2026,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013433700004  ,42-DOOR CUSTOM MADE STEEL LOCKER CABINET                    ,     35517.86,07/07/2026,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013499000001  ,NIKEN SUPER 6 (6KG X 1G)                                    ,     13500.00,07/08/2026,STR. EQPT.          ,OTHERS                                            ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0011821800001  ,SONY UHD BRAVIA 3 K-75S30                                   ,     61948.38,07/20/2026,OFF. EQPT.          ,TV                                                ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013371200001  ,COASERCO TV STAND TV03610TW                                 ,     19031.76,07/20/2026,FUR. & FIXT.        ,STAND                                             ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0007344000008  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,07/24/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000009  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,07/24/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0007344000010  ,EMERGENCY LIGHT OMNI AEL-3038                               ,      1428.35,07/24/2026,STR. EQPT.          ,EMERGENCY LIGHT                                   ,         3,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0013221400001  ,CPU SET INTEL CORE I3 CVS 1707 RGB M-ATX CASE               ,     23482.14,07/21/2026,OFF. EQPT.          ,CPU                                               ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013221400002  ,CPU SET INTEL CORE I3 CVS 1707 RGB M-ATX CASE               ,     23482.14,07/21/2026,OFF. EQPT.          ,CPU                                               ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013306900001  ,MONITOR AOPEN 19.5""                                         ,      2991.07,07/21/2026,OFF. EQPT.          ,MONITOR                                           ,         3,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0000424500007  ,FILING CABINET 5 DRAWER VERTICAL                            ,     10178.57,07/28/2026,FUR. & FIXT.        ,CABINET                                           ,        10,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0000424500008  ,FILING CABINET 5 DRAWER VERTICAL                            ,     10178.57,07/28/2026,FUR. & FIXT.        ,CABINET                                           ,        10,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013293900001  ,CAPPING MACHINE RD-198 FULLY AUTOMATIC                      ,    100000.00,07/28/2026,MACH. & EQPT.       ,OTHERS                                            ,         5,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
