barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0026-0004542300006  ,CISCO IP PHONE 7821                                         ,      6000.00,07/16/2020,OFF. EQPT.          ,TELEPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FA_TRAN             
0108-0006774100001  ,WELDING MACHINE YAMATO 300 AMP                              ,      6870.51,06/02/2021,MACH. & EQPT.       ,MACHINE                                           ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0006832100001  ,HP NOTEBOOK 14S-CF2500TU                                    ,     26990.00,06/25/2021,OFF. EQPT.          ,LAPTOP                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0006800600001  ,HAMMER DRILL MAKITA NHP1300S                                ,     10160.00,08/02/2021,TOOLS               ,DRILL                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0006800700001  ,MITER SAW MAKITA 1018L                                      ,     25010.00,08/02/2021,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007000800001  ,MAKITA TRIMMER (MODEL: M3700M)                              ,      3107.14,09/11/2021,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007047200001  ,GRINDER MAKITA 9553B Ø 100MM                                ,      3080.35,10/12/2021,MACH. & EQPT.       ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007075500001  ,798 PUNCHING MACHINE                                        ,     18000.00,10/20/2021,OFF. EQPT.          ,OFFICE EQUIPMENT                                  ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FABB                
0108-0006878700001  ,900 PUNCHING MACHINE                                        ,     18000.00,10/01/2021,MACH. & EQPT.       ,OTHERS                                            ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0072-0006200400004  ,BERLIN HAND PALLET TRUCK 3 TONS                             ,     13392.86,08/02/2021,MACH. & EQPT.       ,PALLET TRUCK                                      ,         4,ALTURAS GLASS                 ,AG-ADMIN                                          ,FA_TRAN             
0108-0004333600001  ,CELLPHONE NOKIA 150                                         ,      1419.64,01/10/2022,OFF. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0003207700001  ,PRINTER EPSON LQ-310                                        ,     15495.00,04/07/2022,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0007552800001  ,MAKITA HAND DRILL 6501                                      ,      6200.00,05/04/2022,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007662200001  ,MAKITA HAND DRILL NHP1300S                                  ,     10160.00,08/05/2022,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007662200002  ,MAKITA HAND DRILL NHP1300S                                  ,     10160.00,08/05/2022,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0006706600001  ,THERMAL SCANNER STAND                                       ,      2696.63,08/01/2022,STR. EQPT.          ,STAND                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007869500001  ,GLASS PALLET                                                ,     25112.95,08/01/2022,FUR. & FIXT.        ,PALLET                                            ,         4,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0007552800002  ,MAKITA HAND DRILL 6501                                      ,      6200.00,11/22/2022,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300001  ,MAKITA MIGHTERSAW LS1040                                    ,     15000.00,11/22/2022,TOOLS               ,TOOLS                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300002  ,MAKITA MIGHTERSAW LS1040                                    ,     15000.00,11/22/2022,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008325900001  ,MAKITA HAMMER DRILL NHP1320S                                ,      9100.00,01/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008325900002  ,MAKITA HAMMER DRILL NHP1320S                                ,      9100.00,01/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008325900003  ,MAKITA HAMMER DRILL NHP1320S                                ,      9100.00,01/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0026-0003869900066  ,CISCO UC PHONE 7821                                         ,      8482.14,11/22/2022,OFF. EQPT.          ,TELEPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FA_TRAN             
0108-0008509100001  ,CELLPHONE OPPO A17K (CPH2471) 3/64GB                        ,      5999.00,02/21/2023,STR. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008466100001  ,SANWA ANALOG MULTI-TESTER YX360TRF                          ,      2053.57,02/06/2023,TOOLS               ,MULTI-TESTER                                      ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200001  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,03/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200002  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,03/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200003  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,03/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200004  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,03/01/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008418800001  ,RUIJIE 24 PORT GIGABIT L2 MANAGED POE SWITCH                ,     17765.00,03/01/2023,OFF. EQPT.          ,SWITCH                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008418800002  ,RUIJIE 24 PORT GIGABIT L2 MANAGED POE SWITCH                ,     17765.00,03/01/2023,OFF. EQPT.          ,SWITCH                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008418800003  ,RUIJIE 24 PORT GIGABIT L2 MANAGED POE SWITCH                ,     17765.00,03/01/2023,OFF. EQPT.          ,SWITCH                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008496900001  ,ABLEREX ""MSII10000RT"" 10KVA UPS                             ,     89285.71,03/07/2023,OFF. EQPT.          ,UPS                                               ,         5,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0028-0008518800001  ,HAND PALLET POWER 5 TONS                                    ,     50000.00,03/22/2023,MACH. & EQPT.       ,PALLET TRUCK                                      ,         4,ALTURAS GLASS                 ,AG-ADMIN                                          ,FA_TRAN             
0110-0007280000001  ,DRY TYPE TRANSFORMER 50KVA                                  ,    120000.00,03/15/2023,ELEC. INTS. & EQPT. ,TRANSFORMER                                       ,         5,MFI-PIGGERY                   ,PIGGERY-ENGINEERING                               ,FA_TRAN             
0110-0007280000002  ,DRY TYPE TRANSFORMER 50KVA                                  ,    120000.00,03/15/2023,ELEC. INTS. & EQPT. ,TRANSFORMER                                       ,         5,MFI-PIGGERY                   ,PIGGERY-ENGINEERING                               ,FA_TRAN             
0110-0007280000003  ,DRY TYPE TRANSFORMER 50KVA                                  ,    120000.00,03/15/2023,ELEC. INTS. & EQPT. ,TRANSFORMER                                       ,         5,MFI-PIGGERY                   ,PIGGERY-ENGINEERING                               ,FA_TRAN             
0108-0006774100002  ,WELDING MACHINE YAMATO 300A                                 ,      6115.63,04/28/2023,MACH. & EQPT.       ,MACHINE                                           ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0006774100003  ,WELDING MACHINE YAMATO 300A                                 ,      6115.63,04/28/2023,MACH. & EQPT.       ,MACHINE                                           ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008273800001  ,DOWELL DESK FAN                                             ,      1269.00,05/30/2023,OFF. EQPT.          ,FAN                                               ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008273800002  ,DOWELL DESK FAN                                             ,      1269.00,05/30/2023,OFF. EQPT.          ,FAN                                               ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008509100002  ,CELLPHONE OPPO A17K (CPH2471) 3/64GB                        ,      5999.00,06/06/2023,STR. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0007552800003  ,MAKITA HAND DRILL 6501                                      ,      6200.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200006  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200007  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200008  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200009  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200010  ,MAKITA HAMMER DRILL HP1630K                                 ,      5130.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008583900001  ,MAKITA CORDLESS DRILL DF333DWYE                             ,      7500.00,07/06/2023,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009054200001  ,HYDRAULIC JACK 5TONS                                        ,      3200.00,08/14/2023,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009054200002  ,HYDRAULIC JACK 5TONS                                        ,      3200.00,08/14/2023,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008851500001  ,MAKITA CORDLESS HAMMER DRILL DHP 453 SFX8                   ,     12090.00,09/01/2023,MACH. & EQPT.       ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008166400001  ,EPSON LQ310 DOT MATRIX PRINTER                              ,     14995.00,09/05/2023,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0008166400002  ,EPSON LQ310 DOT MATRIX PRINTER                              ,     14995.00,09/05/2023,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0008166400003  ,EPSON LQ310 DOT MATRIX PRINTER                              ,     14995.00,09/05/2023,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0008509100003  ,CELLPHONE OPPO A17K (CPH2471) 3/64GB                        ,      5999.00,09/06/2023,STR. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0009188100001  ,DELL POWER EDGE T550 SERVER                                 ,    308035.71,10/13/2023,OFF. EQPT.          ,SERVER                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008166400004  ,EPSON LQ310 DOT MATRIX PRINTER                              ,     15241.05,10/25/2023,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0008689400001  ,MAKITA TRIMMER 3710                                         ,      4517.86,10/27/2023,MACH. & EQPT.       ,MACHINE TOOLS                                     ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009228800001  ,CELLPHONE OPPO A17 (CPH2477) 4/64GB                         ,      7999.00,11/20/2023,OFF. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0008864300001  ,EPSON L 5290 AIO PRINTER                                    ,     13495.00,02/27/2024,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008585000001  ,CPU SET                                                     ,     14590.00,03/13/2024,OFF. EQPT.          ,CPU                                               ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008702400001  ,AOC E970SWNL 18.5"" WLED MONITOR                             ,      2900.00,03/13/2024,OFF. EQPT.          ,MONITOR                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0008583900002  ,MAKITA CORDLESS DRILL DF333DWYE                             ,      7500.00,04/24/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008583900003  ,MAKITA CORDLESS DRILL DF333DWYE                             ,      7500.00,04/24/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008583900004  ,MAKITA CORDLESS DRILL DF333DWYE                             ,      7500.00,04/24/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009998300001  ,OMNI VFO-400 ORBIT FAN                                      ,      2199.75,05/14/2024,STR. EQPT.          ,FAN                                               ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009998300002  ,OMNI VFO-400 ORBIT FAN                                      ,      2199.75,05/14/2024,STR. EQPT.          ,FAN                                               ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200011  ,MAKITA HAMMER DRILL HP1630K                                 ,      4500.00,05/20/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200012  ,MAKITA HAMMER DRILL HP1630K                                 ,      4500.00,05/20/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200013  ,MAKITA HAMMER DRILL HP1630K                                 ,      4500.00,05/20/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200014  ,MAKITA HAMMER DRILL HP1630K                                 ,      4500.00,05/20/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200015  ,MAKITA HAMMER DRILL HP1630K                                 ,      4500.00,05/20/2024,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008999100001  ,FLEXI DRIVER GUN T225 DUAL TAB DRIVER                       ,      4500.00,09/11/2023,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
