barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0116-0001797400001       ,MITS. FUSO CANTER FE83 CS#:NC6107 PL#:GBQ-1026              ,   1096551.00,05/08/2016,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007121900001       ,HONDA TMX                                                   ,     68500.00,05/20/2010,TRNS. EQPT.         ,MOTORCYCLE-BRAND NEW                              ,         4,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007122600001       ,ISUZU FORWARD TRUCK PL#:RJE-910                             ,    590850.00,08/12/2010,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007123800001       ,BICYCLE NEXT 20X14G E/T WALL ALLOY RIM                      ,      2200.00,11/30/2010,TRNS. EQPT.         ,OTHERS                                            ,         4,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007124200001       ,FUSO CANTER EGG VAN PL#:RLD-751                             ,    615500.00,09/14/2011,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007126000001       ,ISUZU ELF CARGO PL#:RLN-484                                 ,    685500.00,02/29/2012,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007126600001       ,DIFFERENTIAL CARRIER ASSY                                   ,     45000.00,01/30/2015,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007128700001       ,MITSUBISHI STRADA GL 4X4                                    ,    265000.00,09/08/2016,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001291300001       ,MITSUBISHI FUSO CANTER FE85 CAB & CHASSIS                   ,   1587071.91,09/27/2018,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007129000001       ,ISUZU FORWARD ALUM. WING VAN PL#:RMJ-971                    ,    975000.00,01/09/2013,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007129900001       ,SPARE PARTS FOR MITSU. FUSO CANTER DROPSIDE FE85            ,    103204.25,09/27/2018,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130000001       ,MITS. FUSO CANTER FEB4 CS#:B3S229 PL#:GAJ-8739              ,   1471000.00,10/25/2018,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         ,FA_TRAN             
0116-0007130000002       ,MITS. FUSO CANTER FEB4 CS#:B3S228 PL#:GAJ-8716              ,   1471000.00,10/25/2018,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130100001       ,FREEZER VAN PLATE # B3S228;229                              ,   1072743.43,06/26/2019,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001101000001       ,REFRIGERATOR SANYO                                          ,      6695.00,07/19/2016,STR. EQPT.          ,REFRIGERATOR                                      ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001120000001       ,AIRCON CARRIER                                              ,     21310.08,02/04/2014,MACH. & EQPT.       ,AIRCON                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003187700001       ,ROBIN GRASS CUTTER                                          ,     13734.00,05/13/2011,MACH. & EQPT.       ,MACHINE TOOLS                                     ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003232200001       ,AIRCON CARRIER 1.5HP                                        ,     20254.08,05/23/2012,MACH. & EQPT.       ,AIRCON                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003523300001       ,OVERHEAD TANK                                               ,   1010000.00,02/28/2010,STR. EQPT.          ,TANK                                              ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0006242600001       ,FREEZER FUJIDENZO 13 CU FT.                                 ,     20592.00,03/26/2013,STR. EQPT.          ,FREEZER/CHILLER                                   ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130200001       ,GOULDS SUB PUMP 2HP MODEL # 25GS20412                       ,     84492.84,12/09/2009,MACH. & EQPT.       ,PUMP                                              ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130300001       ,PANEL BOARD CONTROL 2HP                                     ,     16530.00,12/09/2009,MACH. & EQPT.       ,PANEL BOARD                                       ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130400001       ,STIHL GRASS CUTTER 1.3HP                                    ,     14800.00,04/12/2011,MACH. & EQPT.       ,GRASS CUTTER                                      ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130600001       ,WHIRLPOOL REFRIGERATOR WRD 63N-SL                           ,     12478.00,05/26/2010,MACH. & EQPT.       ,REFRIGERATOR                                      ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800001       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800002       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800003       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800004       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800005       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800006       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007130800007       ,G.I PIPE 11/4X6S40                                          ,      1694.64,08/27/2015,MACH. & EQPT.       ,PIPE                                              ,         1,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007131600001       ,WASHING MACHINE SHARP 9.5KG                                 ,      8998.00,01/26/2016,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007131700001       ,SHOWER HEATER 3.5 KW                                        ,      5600.00,01/23/2016,MACH. & EQPT.       ,HEATER                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0002496900001       ,WASHING MACHINE LG WM WP 14KG                               ,     14795.00,08/11/2016,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0002496900002       ,WASHING MACHINE LG WM WP 14KG                               ,     14795.00,08/11/2016,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0006163400001       ,AIRCON CARRIER 2HP                                          ,     27200.00,05/16/2017,MACH. & EQPT.       ,AIRCON                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007131900001       ,GRASS CUTTER FUJI 4 STROKE ROBIN                            ,     12852.00,11/03/2016,MACH. & EQPT.       ,GRASS CUTTER                                      ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007131900002       ,GRASS CUTTER FUJI 4 STROKE ROBIN                            ,     12852.00,11/03/2016,MACH. & EQPT.       ,GRASS CUTTER                                      ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132000001       ,SHOWER HEATER                                               ,      6199.75,02/24/2017,MACH. & EQPT.       ,HEATER                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132000002       ,SHOWER HEATER                                               ,      6199.75,02/24/2017,MACH. & EQPT.       ,HEATER                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132000003       ,SHOWER HEATER                                               ,      6199.75,02/24/2017,MACH. & EQPT.       ,HEATER                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132100001       ,WELDING MACHINE 300A                                        ,     18500.00,05/31/2017,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132200001       ,MAXSELL ROTARY BARINA MRH2400                               ,      7499.75,07/04/2017,MACH. & EQPT.       ,MACHINE                                           ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000393900001       ,WOODEN DINING TABLE                                         ,      5100.00,05/25/2010,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000915100001       ,SHARP WASHING MACHINE                                       ,      9498.00,12/14/2019,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300001       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300002       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300003       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300004       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300005       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300006       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300007       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300008       ,STEEL DOUBLE DECK                                           ,      3000.00,05/25/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001725000001       ,WOODEN COMPUTER TABLE                                       ,      5200.00,05/25/2010,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0002588900001       ,OFFICE TABLE WOODEN                                         ,      5200.00,05/25/2010,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0002588900002       ,OFFICE TABLE WOODEN                                         ,      5200.00,05/25/2010,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132000004       ,SHOWER HEATER                                               ,      6199.75,08/16/2017,MACH. & EQPT.       ,HEATER                                            ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132300001       ,SANYO FUJIDENZO REFRIGERATOR RB30LS/KLS                     ,      6600.00,06/06/2017,MACH. & EQPT.       ,REFRIGERATOR                                      ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132500001       ,PRESSURIZED HOSE 100MT                                      ,      8000.00,03/12/2018,MACH. & EQPT.       ,OTHERS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132500002       ,PRESSURIZED HOSE 100MT                                      ,      8000.00,03/12/2018,MACH. & EQPT.       ,OTHERS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007132700001       ,PORTABLE WELDING MACHINE INVERTER EAGLE                     ,     18000.00,07/08/2021,MACH. & EQPT.       ,MACHINE                                           ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007133000001       ,FUJIDENZO SHOWCASE CHILLER                                  ,     24100.00,08/23/2021,MACH. & EQPT.       ,CHILLER                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007133400001       ,POWER PRESSURIZED SPRAYER                                   ,     23500.00,09/28/2021,MACH. & EQPT.       ,SPRAYER                                           ,         2,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007133400002       ,POWER PRESSURIZED SPRAYER                                   ,     23500.00,09/28/2021,MACH. & EQPT.       ,SPRAYER                                           ,         2,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007133700001       ,BACK HOE LOADER CATERPILLAR                                 ,   2164215.05,08/18/2021,MACH. & EQPT.       ,OTHERS                                            ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007133900001       ,STEEL CHAIR BENCH                                           ,      1980.00,05/25/2010,FUR. & FIXT.        ,CHAIR                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007133900002       ,STEEL CHAIR BENCH                                           ,      1980.00,05/25/2010,FUR. & FIXT.        ,CHAIR                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134100001       ,WOODEN TOOL CABINET                                         ,      5903.80,06/07/2010,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134200001       ,WOODEN CABINET 1X2X.6                                       ,     12000.00,11/09/2010,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134200002       ,WOODEN CABINET 1X2X.6                                       ,     12000.00,11/09/2010,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134400001       ,GLASS MEDICINE CABINET                                      ,         1.00,11/23/2010,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007124300001       ,EGG VAN RLG-269                                             ,    615500.00,09/14/2011,TRNS. EQPT.         ,VEHICLE                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000130700001       ,HANGING CABINET                                             ,      3150.00,03/20/2012,FUR. & FIXT.        ,CABINET                                           ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300009       ,STEEL DOUBLE DECK                                           ,      5500.00,11/19/2011,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300010       ,STEEL DOUBLE DECK                                           ,      5500.00,11/19/2011,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000968900001       ,OFFICE TABLE                                                ,      4126.47,03/13/2012,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001191300001       ,CONFERENCE TABLE                                            ,      6456.93,09/21/2011,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001213300001       ,DOUBLE DECK                                                 ,      5500.00,07/12/2012,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001213300002       ,DOUBLE DECK                                                 ,      5500.00,07/12/2012,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001552700001       ,DINING TABLE                                                ,      6804.15,09/21/2011,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001552700002       ,DINING TABLE                                                ,      6804.15,09/21/2011,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0001607500001       ,WOODEN TABLE SHELVES 70X15X30                               ,      5690.41,02/14/2013,FUR. & FIXT.        ,TABLE                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003268100001       ,WOODEN SHELVES 3.9X40X1.44                                  ,     17057.89,05/07/2013,FUR. & FIXT.        ,SHELVES                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003268100002       ,WOODEN SHELVES 3.9X40X1.44                                  ,     17057.89,05/07/2013,FUR. & FIXT.        ,SHELVES                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003546000001       ,BENCH STEEL                                                 ,      3900.00,03/13/2012,FUR. & FIXT.        ,BENCH                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003546000002       ,BENCH STEEL                                                 ,      3900.00,03/13/2012,FUR. & FIXT.        ,BENCH                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003546000003       ,BENCH STEEL                                                 ,      3900.00,03/13/2012,FUR. & FIXT.        ,BENCH                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0003546000004       ,BENCH STEEL                                                 ,      3900.00,03/13/2012,FUR. & FIXT.        ,BENCH                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0004237000001       ,STEEL CABINET 4 DRAWERS WRINKLE                             ,      7800.00,02/16/2013,FUR. & FIXT.        ,CABINET                                           ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0004404400001       ,ROLLER BLINDS                                               ,     11833.50,01/11/2012,FUR. & FIXT.        ,OTHERS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134300001       ,ROLLER BLINDS 57X52                                         ,      2933.65,01/11/2012,FUR. & FIXT.        ,BLINDS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134500001       ,ROLLER BLINDS FOR FIXED DOOR                                ,      3010.65,01/11/2012,FUR. & FIXT.        ,BLINDS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134500002       ,ROLLER BLINDS FOR FIXED DOOR                                ,      3010.65,01/11/2012,FUR. & FIXT.        ,BLINDS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134500003       ,ROLLER BLINDS FOR FIXED DOOR                                ,      3010.65,01/11/2012,FUR. & FIXT.        ,BLINDS                                            ,         3,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134600001       ,COFTA BENCH OFFICE                                          ,      1513.71,06/13/2012,FUR. & FIXT.        ,BENCH                                             ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007134900001       ,WOODEN CABINET 1.35X.20                                     ,     11859.71,04/21/2012,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135000001       ,WOODEN CABINET 1.80X1.00                                    ,     13500.00,04/21/2012,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135000002       ,WOODEN CABINET 1.80X1.00                                    ,     13500.00,04/21/2012,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135000003       ,WOODEN CABINET 1.80X1.00                                    ,     13500.00,04/21/2012,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135100001       ,WOODEN CABINET 1.80X2.40                                    ,     32400.00,04/21/2012,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135200001       ,WOODEN CABINET 1.6X2.1                                      ,     25200.00,07/12/2021,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135300001       ,WOODEN CABINET 1.8X1.4                                      ,     18900.00,07/12/2021,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400001       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400002       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400003       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400004       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400005       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400006       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400007       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400008       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135400009       ,BOOTS RACK (8 PAIRS CAP)                                    ,      2840.00,05/07/2013,FUR. & FIXT.        ,RACK                                              ,        10,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135500001       ,WOODEN CABINET .40X.70X1.30M                                ,      6860.82,08/26/2014,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0007135500002       ,WOODEN CABINET .40X.70X1.30M                                ,      6860.82,08/26/2014,FUR. & FIXT.        ,CABINET-WOODEN                                    ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300011       ,STEEL DOUBLE DECK                                           ,      5500.00,09/30/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300012       ,STEEL DOUBLE DECK                                           ,      5500.00,09/30/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300013       ,STEEL DOUBLE DECK                                           ,      5500.00,10/01/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
0116-0000952300014       ,STEEL DOUBLE DECK                                           ,      5500.00,10/01/2010,FUR. & FIXT.        ,BED                                               ,         5,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FABB                
