barcode,desc,acost,adate,cat_type,locname,dept,status
0083-0011028100010  ,HONDA CLICK125 STANDARD                                     ,     73214.29,05/14/2025,MOTORCYCLE-BRAND NEW                              ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0011028100011  ,HONDA CLICK125 STANDARD                                     ,     73214.29,05/14/2025,MOTORCYCLE-BRAND NEW                              ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0011028100012  ,HONDA CLICK125 STANDARD                                     ,     73214.29,05/14/2025,MOTORCYCLE-BRAND NEW                              ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0011028100013  ,HONDA CLICK125 STANDARD                                     ,     73214.29,05/14/1202,MOTORCYCLE-BRAND NEW                              ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0026-0011649700001  ,ASUS ZENSCREEN  MB166CR PORTABLE 15.6"" FHD IPS              ,      8131.25,05/15/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
0026-0011649900001  ,ASUS UM3406KA-QD135WSM RYZEN AI 7-350/16GB/512GB            ,     55267.86,05/15/2025,LAPTOP                                            ,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
0016-0003207700154  ,PRINTER EPSON LQ-310                                        ,     13388.39,05/16/2025,PRINTER                                           ,DISTRIBUTION SALES GROUP                ,DSG-HORECA                                        ,FAACQ               
0016-0009974200006  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     13388.39,05/16/2025,PRINTER                                           ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0026-0011380000001  ,40KVA TRANSFORMER-BASED UPS                                 ,    950000.00,05/20/2025,TRANSFORMER                                       ,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
0028-0011646900001  ,VIVO V50 5G                                                 ,     26293.79,05/21/2025,CELLPHONE                                         ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0016-0011607600001  ,HUAWEI MTBK D16 MCLF W5851 SLV                              ,     24999.11,05/21/2025,LAPTOP                                            ,DISTRIBUTION SALES GROUP                ,DSG-HORECA                                        ,FAACQ               
0026-0009805300043  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3000.00,05/26/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FIXED ASSET DEPARTMENT                         ,FAACQ               
0026-0011760100001  ,CPU SET I3                                                  ,     13680.00,05/26/2025,CPU                                               ,HEAD OFFICE                             ,HO-FIXED ASSET DEPARTMENT                         ,FAACQ               
0134-0012076000001  ,DYNA POWER DIESEL ENGINE GENSET M:60GF2                     ,    500000.00,05/26/2025,GENERATOR                                         ,12A-RESIDENCE                           ,12A-RESIDENCE                                     ,FAACQ               
0026-0007968400015  ,CPU SET CORE I3                                             ,     13075.00,05/27/2025,CPU                                               ,HEAD OFFICE                             ,HO-AUXILIARY SERVICE DEPARTMENT                   ,FAACQ               
0028-0011591600001  ,CPU SET CORE I3                                             ,     13680.00,05/28/2025,CPU                                               ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0026-0007902700023  ,ACER 19.5"" LED MONITOR K202HQL                              ,      3000.00,05/29/2025,MONITOR                                           ,PHARMACY GROUP                          ,HO-PHARMACY GROUP                                 ,FAACQ               
0026-0009044400022  ,CPU SET INTEL CORE I3-12100 L1700                           ,     13480.00,05/29/2025,CPU                                               ,PHARMACY GROUP                          ,HO-PHARMACY GROUP                                 ,FAACQ               
0026-0011688600001  ,MSI GAMING KATANA 15 B13VGK-2063PH                          ,     87300.00,05/29/2025,LAPTOP                                            ,HEAD OFFICE                             ,HO-MARKETING                                      ,FAACQ               
0032-0011126400001  ,DISTRIBUTION TRANSFORMER POLE MOUNTED                       ,    133000.00,05/30/2025,TRANSFORMER                                       ,4A-RESIDENCE                            ,4A-RESIDENCE                                      ,FAACQ               
0026-0007573500016  ,CPU SET I3                                                  ,     13315.00,05/30/2025,CPU                                               ,HEAD OFFICE                             ,HO-ICM ACCOUNTING DEPARTMENT                      ,FAACQ               
0024-0010338300003  ,REALME C61                                                  ,      5519.00,06/02/2025,CELLPHONE                                         ,WHOLESALE DISTRIBUTION GROUP            ,WDG-ADMIN                                         ,FAACQ               
0024-0007509300002  ,MITS. FUSO FIV1P 6W CS#:B3M680 PL#:GAI-7392                 ,   2225000.00,08/28/2018,VEHICLE                                           ,WHOLESALE DISTRIBUTION GROUP            ,WDG-UBAY                                          ,FABB                
0026-0005010300002  ,ISUZU MU-X 4X2 PL#:ABN-1974                                 ,   1358000.00,12/15/2016,VEHICLE                                           ,HEAD OFFICE                             ,HO-ADMIN                                          ,FABB                
0083-0009931200001  ,CARRIER A/C FP53CAC024308 2.5                               ,     49775.00,06/03/2025,AIRCON                                            ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0009931200002  ,CARRIER A/C FP53CAC024308 2.5                               ,     49775.00,06/03/2025,AIRCON                                            ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0016-0011607600002  ,HUAWEI MTBK D16 MCLF W5851 SLV                              ,     24999.11,06/05/2025,LAPTOP                                            ,DISTRIBUTION SALES GROUP                ,DSG-HORECA                                        ,FAACQ               
0028-0012066700001  ,AVR MEIJI 3000W                                             ,      8999.75,06/11/2025,AVR                                               ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0026-0011760100002  ,CPU SET I3                                                  ,     13680.00,06/11/2025,CPU                                               ,HEAD OFFICE                             ,HO-ACCOUNTING & DISBURSEMENTS DEPT.               ,FAACQ               
0026-0009805300044  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3000.00,06/11/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-ACCOUNTING & DISBURSEMENTS DEPT.               ,FAACQ               
0026-0011579300003  ,EPSON ECOTANK L5290 AIO PRINTER                             ,     12400.00,06/11/2025,PRINTER                                           ,HEAD OFFICE                             ,HO-INTERNAL AUDIT DEPARTMENT                      ,FAACQ               
0023-0003252000001  ,COMPANY CELLPHONE                                           ,      6990.00,06/25/2020,CELLPHONE                                         ,CORPORATE-GROUP 3                       ,CORPORATE3-ADMIN                                  ,FA_TRAN             
0083-0012063500001  ,HONOR CP X6B 6+128GB BLK                                    ,      5356.25,06/17/2025,CELLPHONE                                         ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0012063500002  ,HONOR CP X6B 6+128GB BLK                                    ,      5356.25,06/17/2025,CELLPHONE                                         ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0012063500003  ,HONOR CP X6B 6+128GB BLK                                    ,      5356.25,06/17/2025,CELLPHONE                                         ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0083-0012063500004  ,HONOR CP X6B 6+128GB BLK                                    ,      5356.25,06/17/2025,CELLPHONE                                         ,NETMAN                                  ,NETMAN-ACCOUNTING                                 ,FAACQ               
0000773200020       ,EPSON LQ-310 PRINTER W/PRINTER CABLE                        ,     10750.00,08/19/2016,PRINTER                                           ,CORPORATE-GROUP 3                       ,CORPORATE3-ADMIN                                  ,FA_TRAN             
0001-0003042900024  ,CPU SET                                                     ,     16200.00,07/28/2022,CPU                                               ,CORPORATE-GROUP 3                       ,CORPORATE3-ADMIN                                  ,FA_TRAN             
0026-0011783400001  ,SONY ICD - PX470                                            ,      4909.82,06/18/2025,RECORDER                                          ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0028-0009735600012  ,CPU SET I5                                                  ,     15650.00,06/19/2025,COMPUTER                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826300015  ,MS WINDOWS 11 HOME 64BIT ENG INTL 1 PK DSP OEM              ,      6650.00,06/19/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826500023  ,MS OFFICE HOME & STUDENT 2021                               ,      5050.00,06/19/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0027-0000584300001  ,FOLDING TABLE                                               ,     14734.50,06/23/2025,TABLE                                             ,PHARMACY GROUP                          ,HO-PHARMACY GROUP                                 ,FAACQ               
0027-0000584300002  ,FOLDING TABLE                                               ,     14734.50,06/23/2025,TABLE                                             ,PHARMACY GROUP                          ,HO-PHARMACY GROUP                                 ,FAACQ               
