barcode,desc,acost,adate,cat_type,locname,dept,status
0041-0011829600020            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600021            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600022            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600023            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600024            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600025            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600026            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600027            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600028            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600029            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600030            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600031            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600032            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600033            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600034            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829600035            ,ZYCOO PHONES (COOFONE H2P)                                  ,      3135.00,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800001            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800002            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800003            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800004            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800005            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800006            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800007            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800008            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800009            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800010            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829800011            ,WALL MOUNT DATA CABINET 1FT WITH FANS(PREMIUM LINE          ,      9310.00,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011830000001            ,WALL MOUNT DATA CABINET 15U 2.5FT W/ FANS                   ,     10640.00,08/06/2025,BOX                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011830200001            ,FTTH AERIAL DROP FLAT CABLE 2 CORE SINGLE-MODE              ,     11970.00,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011830200002            ,FTTH AERIAL DROP FLAT CABLE 2 CORE SINGLE-MODE              ,     11970.00,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011830200003            ,FTTH AERIAL DROP FLAT CABLE 2 CORE SINGLE-MODE              ,     11970.00,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011334100001            ,LG WM P1500RTW TT 15KG                                      ,     15174.11,08/18/2025,WASHING MACHINE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011334100002            ,LG WM P1500RTW TT 15KG                                      ,     15174.11,08/18/2025,WASHING MACHINE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012242400001            ,FUJIDENZO CHILLER SUD220A 22CF                              ,     49955.36,08/18/2025,CHILLER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012242500001            ,PANA REF NR BP272VD 9.5CF TMNF                              ,     20981.25,08/18/2025,REFRIGERATOR                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200016            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200017            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200018            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200019            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200020            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200021            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200022            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200023            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200024            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200025            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200026            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200027            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200028            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200029            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200030            ,ALPHA HEATER LH-1000                                        ,      5446.43,08/27/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300001            ,POWER SPRAYER 2.0HP                                         ,     27900.00,09/02/2025,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300002            ,POWER SPRAYER 2.0HP                                         ,     27900.00,09/02/2025,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300003            ,POWER SPRAYER 2.0HP                                         ,     27900.00,09/02/2025,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300004            ,POWER SPRAYER 2.0HP                                         ,     27900.00,09/02/2025,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300005            ,POWER SPRAYER 2.0HP                                         ,     27900.00,09/02/2025,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0007855300001            ,KARCHER CLASSIC HIGH PRESSURE CLEANERS HD 6/15-4            ,     54428.50,09/02/2025,CLEANING DEVICE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012202700001            ,SANYANG WOODEN DOUBLE DECK                                  ,     12129.91,09/16/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012202700002            ,SANYANG WOODEN DOUBLE DECK                                  ,     12129.91,09/16/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012202700003            ,SANYANG WOODEN DOUBLE DECK                                  ,     12129.91,09/16/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203200001            ,SANYANG SINGLE BED                                          ,     10120.98,09/16/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203200002            ,SANYANG SINGLE BED                                          ,     10120.98,09/16/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0007505300001            ,NIAGARA NON-REVERSIBLE TYPE WALL MOUNTED FAN                ,     10267.86,09/18/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0007505300002            ,NIAGARA NON-REVERSIBLE TYPE WALL MOUNTED FAN                ,     10267.86,09/18/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008166400001            ,EPSON LQ310 DOT MATRIX PRINTER                              ,     14370.54,09/23/2025,PRINTER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008166400002            ,EPSON LQ310 DOT MATRIX PRINTER                              ,     14370.54,09/23/2025,PRINTER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300001            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,09/23/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300002            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,09/23/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011579300001            ,EPSON ECOTANK L5290 AIO PRINTER                             ,     12138.39,09/23/2025,PRINTER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012409700001            ,CPU SET I3                                                  ,     14776.79,09/23/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012409700002            ,CPU SET I3                                                  ,     14776.79,09/23/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012462500001            ,ALUMINUM LADDER A TYPE 7 STEPS                              ,      2544.64,09/26/2025,LADDER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012446900001            ,HG COOLER BOX 60LTRS                                        ,      5571.25,09/29/2025,COOLER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012548700001            ,HANDTRUCK HD WHEEL                                          ,      3977.68,10/10/2025,HANDTRUCK                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012548700002            ,HANDTRUCK HD WHEEL                                          ,      3977.68,10/10/2025,HANDTRUCK                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012534600001            ,SY DISPLAY SHELF 211041                                     ,      1566.96,10/13/2025,SHELVES                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012534600002            ,SY DISPLAY SHELF 211041                                     ,      1566.96,10/13/2025,SHELVES                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531700001            ,HANABISHI ORBIT FAN                                         ,      2423.21,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531700002            ,HANABISHI ORBIT FAN                                         ,      2423.21,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531800001            ,D.S/FAN SIMPLY WHT # STF3-TE18                              ,      2060.71,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531800002            ,D.S/FAN SIMPLY WHT # STF3-TE18                              ,      2060.71,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531800003            ,D.S/FAN SIMPLY WHT # STF3-TE18                              ,      2060.71,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531800004            ,D.S/FAN SIMPLY WHT # STF3-TE18                              ,      2060.71,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531800005            ,D.S/FAN SIMPLY WHT # STF3-TE18                              ,      2060.71,10/13/2025,FAN                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012532000001            ,EUREKA WATER DISP. EUROBEST                                 ,      4375.00,10/13/2025,DISPENSER                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012537700001            ,1TB SEAGATE STKY1000400 ONE TOUCH SLIM 2.5""                 ,      3348.21,10/13/2025,HARD DISK                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0005191700001            ,BLOWER STANLEY                                              ,      2499.82,10/13/2025,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0007968400002            ,CPU SET CORE I3                                             ,     15312.50,10/15/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0007968400003            ,CPU SET CORE I3                                             ,     15312.50,10/15/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0007968400004            ,CPU SET CORE I3                                             ,     15312.50,10/15/2025,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300003            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,10/15/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300004            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,10/15/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300005            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,10/15/2025,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0070-0006111700003            ,FUJI DIGITAL WEIGHING SCALE 400 KILOS CAPACITY              ,     90848.22,04/03/2024,WEIGHING SCALE                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         ,FA_TRAN             
0070-0010191200004            ,EJ 230V 500 GPM 110PSI                                      ,    240670.00,01/02/2025,PUMP                                              ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0041-0012203200003            ,SANYANG SINGLE BED                                          ,     10120.98,10/20/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203200004            ,SANYANG SINGLE BED                                          ,     10120.98,10/20/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0010243400001            ,MODULAR CRIMPER(FLUKE NETWORKS)                             ,      5349.64,08/14/2025,TOOLS                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829200001            ,BIOMETRIC (ZKTECO)- LX117                                   ,      5272.11,08/14/2025,BIOMETRICS                                        ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829200002            ,BIOMETRIC (ZKTECO)- LX117                                   ,      5272.11,08/14/2025,BIOMETRICS                                        ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829200003            ,BIOMETRIC (ZKTECO)- LX117                                   ,      5272.11,08/14/2025,BIOMETRICS                                        ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829200004            ,BIOMETRIC (ZKTECO)- LX117                                   ,      5272.11,08/14/2025,BIOMETRICS                                        ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829200005            ,BIOMETRIC (ZKTECO)- LX117                                   ,      5272.11,08/14/2025,BIOMETRICS                                        ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011829200006            ,BIOMETRIC (ZKTECO)- LX117                                   ,      5272.11,08/14/2025,BIOMETRICS                                        ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011831600001            ,19"" 1U RACK MOUNTED ODF FULLY-LOADED                        ,      3721.49,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011831800001            ,10 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                     ,    170568.34,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000001            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000002            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000003            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000004            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000005            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000006            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000007            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000008            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000009            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000010            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000011            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000012            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000013            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000014            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000015            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000016            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000017            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000018            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000019            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011832000020            ,1 KVA UPS INPUT/OUTPUT 230 VAC 1 PHASE                      ,      5349.64,08/14/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012613800001            ,AV FOLDING BED 779                                          ,      3526.79,10/22/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012613800002            ,AV FOLDING BED 779                                          ,      3526.79,10/22/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0116-0006254100008            ,KNAPSACK SPRAYER STAINLESS                                  ,      2232.14,07/14/2025,SPRAYER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0116-0006254100009            ,KNAPSACK SPRAYER STAINLESS                                  ,      2232.14,07/14/2025,SPRAYER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0116-0006254100010            ,KNAPSACK SPRAYER STAINLESS                                  ,      2232.14,07/14/2025,SPRAYER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0041-0012242400002            ,FUJIDENZO CHILLER SUD220A 22CF                              ,     47500.00,10/09/2025,CHILLER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0070-0006401900008            ,MAKITA 7650H MIST BLOWER                                    ,     26167.50,11/02/2021,MACHINE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0041-0012680900001            ,85379 EUREKA WATER DISPENSER H&C ECO                        ,      5066.97,11/10/2025,DISPENSER                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800001            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800002            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800003            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800004            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800005            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800006            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800007            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800008            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800009            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001677800010            ,LOCKER CABINET 15 DOORS                                     ,      9776.79,11/17/2025,CABINET                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012531900001            ,W.TUBWASHER 10.5KN WDC10503BC                               ,     11605.36,11/01/2025,WASHING MACHINE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012462500002            ,ALUMINUM LADDER A TYPE 7 STEPS                              ,      2544.64,11/17/2025,LADDER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012754800001            ,EAGLE INVERTER WELDING MACHINE 200 AMP                      ,     11250.00,11/17/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
