barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0116-0007212000001  ,ELECTRIC STOVE (SINGLE)                                     ,      1668.00,12/07/2021,STR. EQPT.          ,STOVE                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007212000002  ,ELECTRIC STOVE (SINGLE)                                     ,      1668.00,12/07/2021,STR. EQPT.          ,STOVE                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007212600001  ,NUTEX WEIGHING SCALE 15KG                                   ,     17000.00,02/07/2022,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007277700001  ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,      2400.00,05/30/2022,STR. EQPT.          ,RADIO                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007277700002  ,MOTO PLUS DUAL BAND FM TRANSCEIVER RADIO                    ,      2400.00,05/30/2022,STR. EQPT.          ,RADIO                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007971500001  ,MOP SQUEEZER (YELLOW)                                       ,      5752.50,08/30/2022,STR. EQPT.          ,MOP SQUEEZER                                      ,         2,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007971500002  ,MOP SQUEEZER (YELLOW)                                       ,      5752.50,08/30/2022,STR. EQPT.          ,MOP SQUEEZER                                      ,         2,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008064700001  ,MDA EDS-750MM DIAMETER X 1.530 HEIGHT PSI: 145)             ,     35714.29,11/24/2022,STR. EQPT.          ,OTHERS                                            ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008499300001  ,WASHING MACHINE CAMEL TWIN TUB                              ,      9841.00,03/01/2023,STR. EQPT.          ,WASHING MACHINE                                   ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008499300002  ,WASHING MACHINE CAMEL TWIN TUB                              ,      9841.00,03/01/2023,STR. EQPT.          ,WASHING MACHINE                                   ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008499200001  ,FLAT SCREEN EZY TV 40""                                      ,      9990.00,03/01/2023,STR. EQPT.          ,TV                                                ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008671500001  ,4 LAYER MULTI- PURPOSE SHELVES                              ,      1428.35,05/02/2023,PROD. EQPT.         ,PRODUCTION SUPPLIES                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008671500002  ,4 LAYER MULTI- PURPOSE SHELVES                              ,      1428.35,05/02/2023,PROD. EQPT.         ,PRODUCTION SUPPLIES                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008624400001  ,POWEREDGE T150 SERVER S# 7MLKXR3                            ,    142857.14,04/28/2023,OFF. EQPT.          ,SERVER                                            ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008804600001  ,DRY TYPE TRANSFORMER 12KVA 3- PHASE                         ,     71517.86,08/14/2023,ELEC. INTS. & EQPT. ,TRANSFORMER                                       ,         4,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008561500001  ,SUCTION TRANSDUCER; 00PPG000030700A(GREEN)                  ,     13928.57,08/14/2023,STR. EQPT.          ,SUPPLIES                                          ,         7,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008561500002  ,SUCTION TRANSDUCER; 00PPG000030700A(GREEN)                  ,     13928.57,08/14/2023,STR. EQPT.          ,SUPPLIES                                          ,         7,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008561500003  ,SUCTION TRANSDUCER; 00PPG000030700A(GREEN)                  ,     13928.57,08/14/2023,STR. EQPT.          ,SUPPLIES                                          ,         7,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008561500004  ,SUCTION TRANSDUCER; 00PPG000030700A(GREEN)                  ,     13928.57,08/14/2023,STR. EQPT.          ,SUPPLIES                                          ,         7,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008805600001  ,DISCHARGE TRANSDUCER 00PPG000030600A (BLACK)                ,     13928.57,08/14/2023,                    ,SUPPLIES                                          ,         0,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008805600002  ,DISCHARGE TRANSDUCER 00PPG000030600A (BLACK)                ,     13928.57,08/14/2023,                    ,SUPPLIES                                          ,         0,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008805700001  ,FLOW SWITCH 00PPG000003100A                                 ,     27508.93,08/14/2023,                    ,SUPPLIES                                          ,         0,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008563800002  ,ECB-400A3P400V - NEMA 1                                     ,     89712.62,10/10/2023,ELEC. INTS. & EQPT. ,ELECTRICAL SUPPLIES                               ,         7,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008754400002  ,DIGITAL POWER METER METSEPM2120SCHNEIDER                    ,      8501.66,10/10/2023,ELEC. INTS. & EQPT. ,OTHERS                                            ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0006431100001  ,THERMISTOR SENSOR; T1 EWT                                   ,     26080.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0006431100002  ,THERMISTOR SENSOR; T1 EWT                                   ,     26080.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009109100001  ,THERMISTOR SENSOR; T2 LWT EWT                               ,     26080.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009109100002  ,THERMISTOR SENSOR; T2 LWT EWT                               ,     26080.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009109700001  ,THERMISTOR SENSOR; T4 SGTA EWT                              ,     26080.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009110000001  ,THERMISTOR SENSOR; T5 SGTB EWT                              ,     26080.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009121000001  ,THERMISTOR; EWT/LWT/PAT/RGTA/RGTB 30GB660002                ,     15840.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009121300001  ,ENTERING WATER TEMPERATURE  THERMISTOR 30GB60002            ,     15840.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009121500001  ,LEAVING WATER TEMPERATURE THERMISTOR 30GB660002             ,     15840.00,12/19/2023,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007902700001  ,ACER 19.5"" LED MONITOR K202HQL                              ,      3437.50,02/13/2024,OFF. EQPT.          ,MONITOR                                           ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007902700002  ,ACER 19.5"" LED MONITOR K202HQL                              ,      3437.50,03/13/2024,OFF. EQPT.          ,MONITOR                                           ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0002316800001  ,CABINET AUF CF46-3 MOBILE DDF                               ,      4018.75,03/14/2024,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0002316800002  ,CABINET AUF CF46-3 MOBILE DDF                               ,      4018.75,03/14/2024,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0007970300001  ,CARRIER STANDARD 30RB MICROPROCESSOR                        ,   4140000.00,04/08/2024,MACH. & EQPT.       ,CHILLER                                           ,        10,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009852400001  ,HANABISHI ELECTRIC STOVE                                    ,      1622.32,04/16/2024,STR. EQPT.          ,STOVE                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009852400002  ,HANABISHI ELECTRIC STOVE                                    ,      1622.32,04/16/2024,STR. EQPT.          ,STOVE                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0010135000001  ,SAMSUNG GALAXY A55 5G                                       ,     22312.50,06/19/2024,OFF. EQPT.          ,CELLPHONE                                         ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0010159700001  ,EBARA END SUCTION CENTRIFUGAL PUMP                          ,     46964.29,07/12/2024,MACH. & EQPT.       ,PUMP                                              ,         5,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0000399700001  ,ASAHI CIRCO FAN 18""                                         ,      4497.32,07/18/2024,STR. EQPT.          ,FAN                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0000399700002  ,ASAHI CIRCO FAN 18""                                         ,      4497.32,07/18/2024,STR. EQPT.          ,FAN                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0000399700003  ,ASAHI CIRCO FAN 18""                                         ,      4497.32,07/18/2024,STR. EQPT.          ,FAN                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0004991600001  ,POWER SPRAYER WULI POWER SPRAYER 2 HP MODEL                 ,     27900.00,07/23/2024,MACH. & EQPT.       ,POWER SPRAYER                                     ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0004991600002  ,POWER SPRAYER WULI POWER SPRAYER 2 HP MODEL                 ,     27900.00,07/23/2024,MACH. & EQPT.       ,POWER SPRAYER                                     ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008585000001  ,CPU SET                                                     ,     16875.00,08/07/2024,OFF. EQPT.          ,CPU                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0010319200001  ,FOG ELECTRIC ATOMIZER SPAYER (LUTOS BRAND)                  ,      2674.11,09/11/2024,PROD. EQPT.         ,SPRAYER                                           ,         2,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0008585000002  ,CPU SET                                                     ,     15982.14,09/11/2024,OFF. EQPT.          ,CPU                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009974200001  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     13388.39,10/04/2024,OFF. EQPT.          ,PRINTER                                           ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0010134500001  ,INDUSTRIAL PAPER SHREDDER                                   ,    260714.29,10/14/2024,STR. EQPT.          ,SHREDER                                           ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0010434600001  ,KYK DC INVENTER WELDING MACHINE 200AMP KIWM200A             ,     10266.96,12/18/2024,MACH. & EQPT.       ,MACHINE TOOLS                                     ,         5,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0011341700001  ,TF-1000/8  1 1/3 HP SUBMERSIBLE PUMP W/FLOATER              ,     13391.96,01/30/2025,MACH. & EQPT.       ,PUMP                                              ,         5,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0009061400001  ,SPIN DRYER SHARP ES-D9518                                   ,      4494.64,02/06/2025,OTHER EQPT.         ,DRYER                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0010185100001  ,EDJ 230V 500 GPM 110PSI                                     ,    889305.00,01/21/2025,MACH. & EQPT.       ,MACH. & EQUIPMENT                                 ,         5,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0006470000001  ,PLASTIC DRAWER - 5 LAYER                                    ,      2683.04,02/19/2025,FUR. & FIXT.        ,DRAWERS                                           ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0006470000002  ,PLASTIC DRAWER - 5 LAYER                                    ,      2683.04,02/19/2025,FUR. & FIXT.        ,DRAWERS                                           ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0011007600001  ,592-5153 CONTROL GP-A                                       ,     82463.60,05/29/2025,ELEC. INTS. & EQPT. ,ELECTRICAL PARTS                                  ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0011591600001  ,CPU SET CORE I3                                             ,     15133.93,06/02/2025,OFF. EQPT.          ,CPU                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
