barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0006-0009800600002   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600003   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600004   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600005   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600006   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600007   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600008   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600009   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600010   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600011   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600012   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600013   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600014   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600015   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600016   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600017   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600018   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800600019   ,CHECK-OUT GONDOLA 2  (L60 X D47 X H130)                     ,      7395.78,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800800001   ,3-WAY ISLAND GONDOLA (L125 X D37 X H130)                    ,     16144.31,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009800800002   ,3-WAY ISLAND GONDOLA (L125 X D37 X H130)                    ,     16144.31,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009801000001   ,3-WAY END GONDOLA (L80 X D37 X H130)                        ,      7615.47,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0009801000002   ,3-WAY END GONDOLA (L80 X D37 X H130)                        ,      7615.47,07/20/2024,STR. EQPT.          ,GONDOLA                                           ,        10,ASC MAIN                      ,ASCM-SUPERMARKET (SA)                             ,FAACQ               
FAD-0006-0006752700001   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       ,FA_TRAN             
FAD-0006-0006752700002   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       ,FA_TRAN             
FAD-0006-0006752700003   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       ,FA_TRAN             
FAD-0006-0006752700004   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       ,FA_TRAN             
FAD-0006-0006752700005   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700006   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700007   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700008   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700009   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700010   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700011   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0006752700012   ,FUJIMAC MAC200II AIR PUMP                                   ,     34471.14,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0026-0004542300002   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,ASC MAIN                      ,ASCM-CUSTOMER SERVICE                             ,FA_TRAN             
FAD-0006-0010410900001   ,CARRIER A/C FP53CAC012308 1.5                               ,     30625.00,09/30/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0009822000006   ,HANDHELD SCANNER N130 BT HPRT                               ,      3571.43,10/01/2024,STR. EQPT.          ,SCANNER                                           ,         3,ASC MAIN                      ,ASCM-GROCERY PURCHASING                           ,FAACQ               
FAD-0006-0010635600001   ,SAMSUNG UHD UA55DU7000GXXP                                  ,     21785.71,10/18/2024,OFF. EQPT.          ,TV                                                ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010635600002   ,SAMSUNG UHD UA55DU7000GXXP                                  ,     21785.71,10/18/2024,OFF. EQPT.          ,TV                                                ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0002633900001   ,END SUCTION CENTRIFUGAL PUMP MODEL: 3D40-160/7.56           ,     51785.72,10/24/2024,MACH. & EQPT.       ,PUMP                                              ,         4,ASC MAIN                      ,ASCM-ENGINEERING DEPARTMENT                       ,FAACQ               
FAD-0006-0001446400001   ,HAND DRYER                                                  ,      2678.57,10/31/2024,MACH. & EQPT.       ,DRYER                                             ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0001762800001   ,SHURE SVX288/PG58                                           ,     28571.43,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010639000001   ,SOUND LOGIC ACTIVE SPEAKER                                  ,     18928.57,10/31/2024,STR. EQPT.          ,SPEAKER                                           ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010639000002   ,SOUND LOGIC ACTIVE SPEAKER                                  ,     18928.57,10/31/2024,STR. EQPT.          ,SPEAKER                                           ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010639300001   ,MICROPHONE WIRE STEREO (ROXTONE                             ,      4910.71,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010639300002   ,MICROPHONE WIRE STEREO (ROXTONE                             ,      4910.71,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010640900001   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,      2321.43,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010640900002   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,      2321.43,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010640900003   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,      2321.43,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010640900004   ,SHURE PG48 WIRED MICROPHONE (ORIGINAL)                      ,      2321.43,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010641000001   ,SANKE CABLE 28 + 4 32-CHANNEL                               ,     25446.43,10/31/2024,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010641700001   ,PIONEER DDJ-FLX4                                            ,     22312.50,10/31/2024,MACH. & EQPT.       ,CONTROLLER                                        ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010679800001   ,ZEBRA PRINTER                                               ,     43750.00,11/15/2024,OFF. EQPT.          ,PRINTER                                           ,         3,ASC MAIN                      ,ASCM-FRESHMARKET                                  ,FAACQ               
FAD-0006-0008174000001   ,EPSON TM-H6000V USB THERMAL PRINTER                         ,     20535.71,11/15/2024,STR. EQPT.          ,PRINTER                                           ,         3,ASC MAIN                      ,ASCM-FOODWALK                                     ,FAACQ               
FAD-0006-0006863700001   ,ARC TJ55 SH MONO FAUCET                                     ,      1051.79,11/15/2024,                    ,MAINTENANCE SUPPLIES                              ,         0,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0004246400001   ,CABINET 2 DOORS                                             ,      8234.38,11/12/2024,FUR. & FIXT.        ,CABINET                                           ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0009736000001   ,EULA WRITING DESK-WHITE                                     ,      1468.75,11/12/2024,FUR. & FIXT.        ,TABLE                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010819200001   ,FERIDA NESTING COFFEE                                       ,      5122.77,11/12/2024,FUR. & FIXT.        ,TABLE                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010819300001   ,LINDSAY 2 SEATER SOFA LUX(TERRY OATMEAL)                    ,     17642.86,11/12/2024,FUR. & FIXT.        ,SOFA                                              ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010819400001   ,LINDSAY 3 SEATER SOFA LUX (TERRY OATMEAL)                   ,     23857.14,11/12/2024,FUR. & FIXT.        ,SOFA                                              ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010819500001   ,ROLLINS 120CM DESK-OAK                                      ,      3642.86,11/12/2024,FUR. & FIXT.        ,TABLE                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010819600001   ,DERMOTT 6 SEATER DNG SET WHITEWALNUT                        ,     17000.00,11/12/2024,FUR. & FIXT.        ,TABLE                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0003449600001   ,SAMSUNG REF.RT 20FARVDSA 7.38C                              ,     15178.57,11/16/2024,MACH. & EQPT.       ,REFRIGERATOR                                      ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0010066900001   ,SAMSUNG MWO MS23K513AW/TC                                   ,      3928.57,11/16/2024,STR. EQPT.          ,OVEN                                              ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0007418000001   ,MITS. FUSO FIV1P CS#:H0G160 PL#:GBI-6410                    ,   2214286.00,11/25/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,ASC MAIN                      ,ASCM-SM (RECEIVING)                               ,FAACQ               
FAD-0006-0010635600004   ,SAMSUNG UHD UA55DU7000GXXP                                  ,     20267.86,11/28/2024,OFF. EQPT.          ,TV                                                ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400001   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400002   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400003   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400004   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400005   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400006   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400007   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400008   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400009   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400010   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400011   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400012   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400013   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400014   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400015   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400016   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0011030400017   ,BROWN PU LEATHER BAR HIGH CHAIR                             ,      3566.96,11/16/2024,FUR. & FIXT.        ,CHAIR                                             ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0009858700001   ,DOWELL STAND FAN                                            ,      2408.93,01/01/2025,STR. EQPT.          ,FAN                                               ,         3,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0002640200001   ,CCTV CAMERA & INSTALLATION                                  ,    686013.05,11/29/2024,BLDG. IMPVT.        ,CCTV                                              ,        15,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
FAD-0006-0002273400001   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,     62500.00,01/02/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,ASC MAIN                      ,ASCM-FRESHMARKET                                  ,FAACQ               
FAD-0006-0002273400002   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,     62500.00,01/02/2025,STR. EQPT.          ,WEIGHING SCALE                                    ,         3,ASC TUBIGON                   ,ASCTU-FRESHMARKET                                 ,FA_TRAN             
FAD-0006-0008669100007   ,182790 SHARP SMART 2T C42DF1X                               ,     12053.57,01/18/2025,OFF. EQPT.          ,TV                                                ,         3,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 ,FAACQ               
FAD-0006-0008669100008   ,182790 SHARP SMART 2T C42DF1X                               ,     12053.57,01/18/2025,OFF. EQPT.          ,TV                                                ,         3,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 ,FAACQ               
FAD-0006-0008669100009   ,182790 SHARP SMART 2T C42DF1X                               ,     12053.57,01/18/2025,OFF. EQPT.          ,TV                                                ,         3,ASC MAIN                      ,ASCM-SAFETY & SECURITY DEPARTMENT                 ,FAACQ               
FAD-0026-00099318000     ,HITI CS-200E PRINTER                                        ,     66964.29,09/30/2024,OFF. EQPT.          ,PRINTER                                           ,         3,ASC MAIN                      ,ASCM-CREDIT VERIFICATION SECT.                    ,FA_TRAN             
FAD-0006-0006156800001   ,JET-M3 HAND DRYER SILVER                                    ,      5785.72,01/21/2025,STR. EQPT.          ,HAND DRYER                                        ,         5,ASC MAIN                      ,ASCM-ADMIN                                        ,FAACQ               
